18:16, Friday, January 18, 2019
Study name:Static 2 Square Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
123  ,-7.35990e-008  ,-7.83674e-008  ,2.35774e-007  ,-5.49744e-009  ,1.44667e-007  ,-3.81108e-010
124  ,2.23882e-007  ,2.14864e-007  ,-6.73756e-007  ,-4.74610e-009  ,8.14154e-008  ,-7.51987e-009
125  ,-1.90198e-006  ,6.29278e-007  ,6.17628e-007  ,8.44848e-009  ,1.17203e-007  ,4.86373e-008
126  ,-1.78977e-006  ,5.81779e-007  ,5.97447e-007  ,-2.31865e-008  ,1.27583e-007  ,-5.83304e-009
127  ,-1.77801e-006  ,6.54617e-007  ,4.75936e-007  ,5.16650e-008  ,1.52410e-007  ,-2.29518e-008
128  ,-1.90468e-006  ,6.37273e-007  ,6.18002e-007  ,1.02228e-008  ,1.55653e-007  ,-2.13207e-008
129  ,-2.04770e-006  ,6.78094e-007  ,5.36198e-007  ,-6.26194e-008  ,4.45098e-007  ,-7.81617e-008
130  ,-2.24497e-006  ,7.74989e-007  ,7.13895e-007  ,2.88746e-008  ,6.25964e-008  ,-1.66205e-008
131  ,-1.66014e-006  ,2.75947e-007  ,2.07124e-007  ,1.61573e-007  ,6.62868e-007  ,-9.76367e-009
132  ,-2.47799e-010  ,-2.71426e-009  ,6.68017e-009  ,2.63688e-010  ,-8.29331e-010  ,-1.46718e-009
133  ,-4.14156e-010  ,-3.03988e-009  ,6.79881e-009  ,-6.65289e-010  ,1.50697e-009  ,1.00270e-009
134  ,7.85059e-009  ,-5.13240e-009  ,1.43949e-009  ,-1.40675e-009  ,4.87001e-009  ,-5.26491e-009
135  ,1.44830e-010  ,-1.02429e-008  ,1.52228e-008  ,-4.44232e-009  ,1.97324e-008  ,-4.79605e-009
136  ,3.43200e-009  ,-3.61550e-009  ,6.80422e-009  ,-2.68765e-009  ,-1.20248e-008  ,-6.16893e-010
137  ,1.43928e-008  ,-7.15033e-009  ,-4.07125e-009  ,5.01055e-009  ,8.64865e-009  ,1.50926e-008
138  ,-1.92121e-008  ,-1.92846e-008  ,5.62070e-008  ,4.91353e-010  ,3.65662e-009  ,3.31985e-011
139  ,2.10747e-009  ,2.35652e-009  ,-6.97590e-009  ,2.81247e-010  ,1.41941e-009  ,5.53329e-010
