19:12, Friday, January 18, 2019
Study name:Static 2 hex compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
182  ,-9.59208e-007  ,1.21306e-007  ,1.25983e-006  ,1.42698e-007  ,1.64539e-006  ,-1.38135e-007
183  ,-4.45650e-006  ,1.42572e-006  ,1.54857e-006  ,-1.91138e-007  ,2.66046e-006  ,2.45668e-008
184  ,-8.42320e-007  ,-2.18169e-007  ,1.24383e-006  ,-6.49899e-008  ,9.50168e-007  ,1.98766e-007
185  ,-6.63882e-007  ,8.60164e-007  ,-1.25519e-006  ,-5.56580e-009  ,4.29929e-006  ,8.46343e-008
186  ,-7.90700e-007  ,4.27103e-007  ,-1.32146e-007  ,8.20683e-008  ,3.33886e-006  ,-1.78532e-007
187  ,-1.64392e-006  ,8.41275e-007  ,-7.81605e-008  ,-8.30163e-009  ,-3.86340e-006  ,-3.24977e-008
188  ,-3.20976e-006  ,1.05915e-006  ,1.05848e-006  ,-8.14551e-011  ,-2.43280e-009  ,1.75273e-009
189  ,-1.37559e-006  ,2.45689e-007  ,1.02975e-006  ,2.81834e-008  ,9.45633e-007  ,-3.18369e-008
190  ,-1.54534e-006  ,3.97522e-007  ,7.39935e-007  ,1.45923e-008  ,-8.51147e-007  ,-3.49403e-008
191  ,-1.28637e-006  ,2.44762e-007  ,7.71546e-007  ,-5.01901e-008  ,-1.83336e-006  ,9.15563e-009
192  ,-1.42658e-006  ,3.82199e-007  ,6.49599e-007  ,-1.80893e-008  ,-2.62883e-006  ,-5.55757e-008
193  ,-1.81159e-006  ,-2.30913e-007  ,2.40961e-006  ,1.01627e-007  ,-7.67200e-007  ,6.93911e-008
194  ,-1.76186e-006  ,5.93409e-007  ,6.05639e-007  ,-2.84741e-007  ,-4.08108e-006  ,-3.86895e-007
195  ,-1.39313e-006  ,7.92342e-008  ,1.27988e-006  ,-1.03087e-007  ,-1.62657e-006  ,1.61245e-008
196  ,-1.06019e-006  ,1.00580e-006  ,-1.13361e-006  ,1.34703e-007  ,-4.90032e-006  ,4.11665e-007
197  ,-1.31755e-006  ,-1.25092e-006  ,3.92419e-006  ,-3.42437e-008  ,3.14290e-006  ,5.83552e-008
198  ,-1.51970e-006  ,7.49473e-007  ,-1.13973e-007  ,1.41409e-007  ,-4.60092e-006  ,5.10993e-007
199  ,-1.13218e-006  ,-7.43178e-007  ,2.70757e-006  ,1.97645e-007  ,1.61904e-006  ,1.09764e-007
200  ,-2.34473e-007  ,5.08050e-007  ,-7.81965e-007  ,8.18656e-009  ,2.04538e-006  ,-6.25116e-009
201  ,-2.26811e-007  ,6.18460e-007  ,-1.03789e-006  ,-1.78784e-008  ,2.47489e-006  ,2.94192e-008
202  ,-6.03706e-008  ,-4.88265e-008  ,8.37033e-008  ,4.75626e-007  ,2.49079e-006  ,3.77126e-008
203  ,-2.58896e-007  ,5.75261e-007  ,-9.65943e-007  ,-1.71235e-009  ,2.33316e-006  ,-2.08407e-008
204  ,-2.43991e-007  ,5.72271e-007  ,-9.63495e-007  ,-1.95290e-009  ,2.33814e-006  ,-4.55715e-009
205  ,-1.75863e-007  ,6.51278e-007  ,-1.14577e-006  ,-6.82455e-009  ,2.45341e-006  ,4.33118e-008
206  ,-2.54137e-007  ,4.98262e-007  ,-8.00200e-007  ,1.13208e-008  ,2.03611e-006  ,9.96425e-009
207  ,-1.60957e-007  ,5.05766e-007  ,-8.43967e-007  ,-4.84481e-008  ,1.90660e-006  ,4.99516e-008
208  ,-1.40734e-006  ,3.83896e-007  ,5.85250e-007  ,-3.55402e-009  ,-5.00681e-006  ,1.06282e-007
