18:29, Friday, January 18, 2019
Study name:Static 3 Square Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
99  ,1.10114e-003  ,-1.91392e-004  ,-4.48064e-004  ,-1.25802e-003  ,-4.87535e-006  ,2.62946e-006
100  ,3.65274e-004  ,-5.84002e-005  ,-1.48961e-004  ,-4.35470e-004  ,-3.35223e-006  ,1.14557e-006
101  ,-3.67496e-004  ,6.65960e-005  ,1.48505e-004  ,4.05564e-004  ,9.70976e-007  ,-9.45555e-007
102  ,3.73497e-004  ,-6.40717e-005  ,-1.53376e-004  ,-4.31549e-004  ,-1.37260e-006  ,-4.84939e-006
103  ,-3.66285e-004  ,6.71234e-005  ,1.48738e-004  ,4.14210e-004  ,4.18340e-006  ,4.50457e-007
104  ,-3.74752e-004  ,6.66799e-005  ,1.50832e-004  ,4.10198e-004  ,7.01659e-006  ,-4.26241e-006
105  ,6.43383e-004  ,-2.09430e-004  ,-2.17763e-004  ,-4.44583e-005  ,-3.38334e-005  ,7.96440e-005
106  ,-1.56174e-003  ,5.42591e-004  ,4.68032e-004  ,9.98703e-005  ,-5.18130e-005  ,-2.04936e-005
107  ,-8.87626e-004  ,3.11450e-004  ,2.82784e-004  ,2.60254e-005  ,7.10130e-005  ,3.87928e-005
108  ,-8.88132e-004  ,2.94431e-004  ,2.90382e-004  ,3.56760e-005  ,1.09488e-005  ,-6.54178e-006
109  ,2.20693e-003  ,-7.32949e-004  ,-7.20724e-004  ,-1.04940e-004  ,2.53579e-006  ,4.66903e-006
110  ,-8.39781e-004  ,2.74640e-004  ,2.76963e-004  ,2.72707e-005  ,-5.53711e-006  ,4.45961e-008
111  ,-1.72695e-003  ,5.70802e-004  ,5.65405e-004  ,7.01217e-005  ,-1.27134e-006  ,-2.16497e-006
112  ,5.13295e-004  ,-2.26432e-004  ,-1.19115e-004  ,1.10567e-004  ,-7.93604e-005  ,-7.60562e-005
113  ,-1.52175e-003  ,5.38406e-004  ,4.00710e-004  ,4.47760e-005  ,1.01338e-004  ,3.69586e-005
114  ,-4.92109e-004  ,1.80414e-004  ,1.25529e-004  ,1.59011e-005  ,3.58833e-005  ,4.61626e-006
115  ,4.72430e-004  ,-2.02766e-004  ,-5.04378e-005  ,-5.60673e-005  ,1.12028e-005  ,7.13363e-005
116  ,3.58625e-004  ,-1.53999e-006  ,-4.31053e-005  ,9.71286e-005  ,9.15068e-005  ,-3.80054e-005
117  ,-1.26837e-003  ,4.80201e-004  ,2.09841e-004  ,1.42075e-004  ,-2.90819e-004  ,7.60888e-005
118  ,5.11910e-004  ,-2.08838e-004  ,-1.12852e-004  ,3.68965e-004  ,5.74254e-005  ,1.63532e-004
119  ,7.26942e-006  ,2.24804e-006  ,-1.64415e-005  ,4.71490e-006  ,-1.64658e-006  ,8.12947e-007
120  ,1.97030e-006  ,4.33706e-006  ,-1.46499e-005  ,5.70133e-006  ,9.29366e-007  ,-4.31496e-006
121  ,1.64302e-006  ,-1.12930e-006  ,6.64470e-006  ,-8.59802e-006  ,-3.86793e-006  ,-1.78308e-006
122  ,-5.19682e-006  ,-5.06647e-006  ,1.60157e-005  ,-3.00733e-006  ,-2.12263e-007  ,1.00349e-005
123  ,1.71257e-006  ,3.49032e-006  ,-7.86960e-006  ,8.75771e-007  ,-3.08574e-006  ,-3.54468e-006
124  ,-3.80930e-006  ,-1.48010e-006  ,7.51037e-006  ,3.48860e-007  ,4.75014e-006  ,4.46876e-006
125  ,-1.60188e-003  ,5.38904e-004  ,4.42741e-004  ,1.37730e-004  ,-3.89240e-005  ,4.85335e-006
126  ,4.76830e-004  ,-1.72735e-004  ,-1.30135e-004  ,4.89268e-005  ,2.24299e-005  ,5.72818e-005
127  ,-1.37403e-003  ,5.60385e-004  ,2.72598e-004  ,1.05135e-004  ,9.34941e-005  ,2.56467e-005
128  ,1.53458e-003  ,-5.40875e-004  ,-4.21473e-004  ,4.16889e-005  ,9.54747e-005  ,-1.86485e-005
129  ,-1.27048e-003  ,4.83260e-004  ,2.32075e-004  ,1.40803e-004  ,2.94474e-004  ,-1.02745e-004
130  ,4.89261e-004  ,-2.11116e-004  ,-1.18135e-004  ,3.52936e-004  ,-5.82038e-005  ,-1.21699e-004
