18:28, Friday, January 18, 2019
Study name:Static 3 Square Torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
266  ,-8.81815e+001  ,-3.73850e+002  ,1.69290e-003  ,3.84109e+002
267  ,-8.81858e+001  ,-3.73859e+002  ,1.17923e-003  ,3.84119e+002
268  ,-8.81875e+001  ,-3.73862e+002  ,1.02950e-003  ,3.84122e+002
269  ,-8.81888e+001  ,-3.73864e+002  ,9.76781e-004  ,3.84125e+002
270  ,-8.81898e+001  ,-3.73866e+002  ,9.95849e-004  ,3.84127e+002
271  ,-8.81908e+001  ,-3.73867e+002  ,1.05099e-003  ,3.84128e+002
272  ,-8.73483e+001  ,-3.71089e+002  ,1.23978e-003  ,3.81231e+002
273  ,-8.62957e+001  ,-3.67618e+002  ,1.35266e-003  ,3.77610e+002
274  ,-8.49809e+001  ,-3.63279e+002  ,1.43678e-003  ,3.73086e+002
275  ,-8.33393e+001  ,-3.57858e+002  ,1.49660e-003  ,3.67434e+002
276  ,-7.97910e+001  ,-3.46120e+002  ,1.43658e-003  ,3.55198e+002
277  ,-7.62616e+001  ,-3.34407e+002  ,1.34922e-003  ,3.42993e+002
278  ,-7.46416e+001  ,-3.29016e+002  ,1.34349e-003  ,3.37376e+002
279  ,-7.33497e+001  ,-3.24709e+002  ,1.40227e-003  ,3.32890e+002
280  ,-7.23191e+001  ,-3.21267e+002  ,1.45441e-003  ,3.29306e+002
281  ,-5.39923e+001  ,-2.58887e+002  ,3.03819e-005  ,2.64457e+002
282  ,-5.39925e+001  ,-2.58884e+002  ,1.40685e-004  ,2.64455e+002
283  ,-5.39919e+001  ,-2.58883e+002  ,4.58325e-005  ,2.64453e+002
284  ,-5.39912e+001  ,-2.58882e+002  ,-7.64517e-005  ,2.64452e+002
285  ,-5.39906e+001  ,-2.58881e+002  ,-2.51803e-004  ,2.64451e+002
286  ,-5.39907e+001  ,-2.58882e+002  ,-6.41732e-004  ,2.64452e+002
287  ,-5.39925e+001  ,-2.58885e+002  ,-1.04371e-003  ,2.64456e+002
288  ,-5.39940e+001  ,-2.58888e+002  ,-1.23064e-003  ,2.64458e+002
289  ,-5.39955e+001  ,-2.58890e+002  ,-1.36869e-003  ,2.64461e+002
290  ,-5.39968e+001  ,-2.58893e+002  ,-1.43101e-003  ,2.64464e+002
291  ,-5.39970e+001  ,-2.58896e+002  ,-1.37219e-003  ,2.64467e+002
292  ,-5.47624e+001  ,-2.61562e+002  ,-1.49045e-003  ,2.67233e+002
293  ,-5.57242e+001  ,-2.64900e+002  ,-1.47535e-003  ,2.70698e+002
294  ,-5.69337e+001  ,-2.69085e+002  ,-1.42760e-003  ,2.75042e+002
295  ,-5.84567e+001  ,-2.74332e+002  ,-1.34936e-003  ,2.80491e+002
296  ,-6.17977e+001  ,-2.85768e+002  ,-1.19143e-003  ,2.92374e+002
297  ,-6.51881e+001  ,-2.97278e+002  ,-1.05997e-003  ,3.04342e+002
298  ,-6.67672e+001  ,-3.02610e+002  ,-9.62103e-004  ,3.09888e+002
299  ,-6.80369e+001  ,-3.06885e+002  ,-8.72551e-004  ,3.14337e+002
300  ,-6.90564e+001  ,-3.10311e+002  ,-8.12609e-004  ,3.17902e+002
301  ,-6.98743e+001  ,-3.13055e+002  ,-6.11739e-004  ,3.20758e+002
302  ,-6.98726e+001  ,-3.13054e+002  ,-6.84207e-004  ,3.20757e+002
303  ,-6.98717e+001  ,-3.13052e+002  ,-6.63066e-004  ,3.20755e+002
304  ,-6.98707e+001  ,-3.13051e+002  ,-6.06138e-004  ,3.20753e+002
305  ,-6.98698e+001  ,-3.13049e+002  ,-5.31777e-004  ,3.20752e+002
