19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
115  ,-1.76005e-004  ,8.38843e-005  ,5.28964e-005  ,3.87637e-005  ,-2.30017e-004  ,-9.83224e-005
116  ,-1.19985e-004  ,2.80288e-005  ,5.13794e-005  ,1.05306e-004  ,-1.69317e-004  ,1.27921e-005
117  ,3.04853e-004  ,-2.59314e-005  ,-1.55641e-004  ,-4.09290e-004  ,4.57538e-004  ,-1.80729e-004
118  ,1.18960e-004  ,-2.55947e-005  ,-5.26238e-005  ,-1.17635e-004  ,1.72782e-004  ,-2.82902e-005
119  ,-1.19943e-004  ,2.91089e-005  ,5.07913e-005  ,1.08792e-004  ,-1.76059e-004  ,1.56827e-005
120  ,2.05751e-004  ,-1.90553e-005  ,-1.01997e-004  ,-3.04784e-004  ,-2.81921e-004  ,2.20005e-004
121  ,-2.23023e-004  ,1.67847e-005  ,1.22760e-004  ,3.11584e-004  ,2.87332e-004  ,-2.26545e-004
122  ,-1.23221e-004  ,-6.94125e-005  ,9.17597e-005  ,5.85868e-004  ,2.22450e-004  ,-5.55655e-004
123  ,-2.19590e-004  ,1.72927e-005  ,1.09998e-004  ,3.33424e-004  ,3.10479e-004  ,-2.47913e-004
124  ,1.40187e-004  ,5.48058e-005  ,-1.04266e-004  ,-5.05133e-004  ,-2.15916e-004  ,4.81546e-004
125  ,7.55706e-004  ,-1.89374e-004  ,-3.11397e-004  ,-5.07186e-004  ,-9.97056e-004  ,1.79142e-004
126  ,-1.21786e-004  ,1.42189e-004  ,-6.19669e-006  ,-2.53694e-004  ,1.42129e-004  ,3.77207e-004
127  ,3.58764e-004  ,-7.73447e-006  ,-1.97164e-004  ,-5.15983e-004  ,-3.34071e-004  ,1.29992e-004
128  ,-2.75769e-004  ,7.30414e-005  ,9.38484e-005  ,2.54273e-004  ,3.88549e-004  ,-6.40248e-005
129  ,-3.49452e-004  ,3.31034e-006  ,1.96247e-004  ,5.37560e-004  ,2.85860e-004  ,-1.99527e-004
130  ,-1.49963e-004  ,-1.71986e-005  ,1.03398e-004  ,2.49615e-004  ,1.21110e-004  ,-1.13578e-004
131  ,3.49009e-004  ,-5.75628e-005  ,-1.73349e-004  ,-3.69374e-004  ,-3.68255e-004  ,1.39392e-004
132  ,7.22711e-005  ,-6.83324e-005  ,-6.37899e-007  ,8.99478e-005  ,-2.04291e-005  ,-1.81717e-005
133  ,-5.24941e-005  ,-5.23625e-005  ,4.79398e-005  ,2.42517e-004  ,1.09164e-004  ,-5.34486e-005
134  ,-2.96989e-004  ,-4.69170e-005  ,2.08539e-004  ,5.64793e-004  ,3.79669e-005  ,1.20162e-005
135  ,1.66146e-004  ,-5.69455e-005  ,-6.68845e-005  ,-8.43000e-005  ,-1.96939e-005  ,-7.20034e-006
136  ,3.27706e-004  ,-3.49615e-005  ,-1.66412e-004  ,-3.78984e-004  ,-3.37799e-005  ,1.99736e-005
137  ,-3.49621e-004  ,-3.09181e-005  ,2.29982e-004  ,5.91511e-004  ,2.10888e-004  ,-6.42458e-005
138  ,-1.05093e-005  ,1.02730e-005  ,2.85850e-006  ,-1.26676e-005  ,5.74580e-006  ,1.62372e-005
139  ,-9.40210e-005  ,-7.34534e-006  ,4.71509e-005  ,1.85465e-004  ,1.67458e-004  ,-1.18394e-004
140  ,5.48224e-005  ,5.87937e-006  ,-3.68756e-005  ,-9.31735e-005  ,7.15310e-005  ,-5.35693e-005
141  ,1.23849e-004  ,1.80816e-005  ,-5.89222e-005  ,-2.81453e-004  ,-2.51410e-004  ,1.93595e-004
142  ,3.10845e-005  ,1.89372e-005  ,-2.11472e-005  ,-1.05402e-004  ,-7.30987e-005  ,8.23567e-005
143  ,-1.31454e-004  ,-1.34802e-005  ,6.12893e-005  ,2.81252e-004  ,2.58702e-004  ,-1.88532e-004
