19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
244  ,5.82780e-003  ,-1.44666e-002  ,-1.11900e-003  ,1.56364e-002
245  ,1.11820e-002  ,-3.22659e-002  ,-3.31998e-003  ,3.43096e-002
246  ,2.10383e-002  ,-7.31943e-002  ,-4.44770e-003  ,7.62876e-002
247  ,3.66789e-002  ,-1.59208e-001  ,-5.84130e-003  ,1.63483e-001
248  ,5.52760e-002  ,-3.20052e-001  ,-7.21003e-003  ,3.24871e-001
249  ,7.65441e-002  ,-6.25390e-001  ,-8.25041e-003  ,6.30111e-001
250  ,9.45888e-002  ,-1.03254e+000  ,-9.71676e-003  ,1.03690e+000
251  ,1.07185e-001  ,-1.54043e+000  ,-1.03019e-002  ,1.54419e+000
252  ,1.13085e-001  ,-2.14629e+000  ,-1.04250e-002  ,2.14929e+000
253  ,1.13935e-001  ,-2.66594e+000  ,-1.10894e-002  ,2.66840e+000
254  ,1.10495e-001  ,-3.12109e+000  ,-1.00866e-002  ,3.12306e+000
255  ,1.06148e-001  ,-3.51007e+000  ,-8.97693e-003  ,3.51168e+000
256  ,1.08579e-001  ,-3.84059e+000  ,-5.85303e-003  ,3.84213e+000
257  ,1.10764e-001  ,-4.15976e+000  ,-7.38142e-003  ,4.16124e+000
258  ,1.02481e-001  ,-4.58344e+000  ,-7.23142e-003  ,4.58459e+000
259  ,8.92630e-002  ,-5.14620e+000  ,-5.41830e-003  ,5.14698e+000
260  ,6.60925e-002  ,-5.89911e+000  ,-4.70313e-003  ,5.89948e+000
261  ,2.26438e-002  ,-7.07510e+000  ,-2.34094e-003  ,7.07514e+000
262  ,-3.44726e-002  ,-8.36029e+000  ,-4.47658e-004  ,8.36036e+000
263  ,-1.07387e-001  ,-9.75115e+000  ,-3.24414e-004  ,9.75174e+000
264  ,-1.94895e-001  ,-1.12458e+001  ,9.78564e-004  ,1.12474e+001
265  ,-2.65313e-001  ,-1.23465e+001  ,1.57471e-003  ,1.23494e+001
266  ,-3.28146e-001  ,-1.32612e+001  ,1.08472e-003  ,1.32653e+001
267  ,-3.81573e-001  ,-1.40144e+001  ,1.50141e-003  ,1.40196e+001
268  ,-4.28777e-001  ,-1.46302e+001  ,5.84592e-004  ,1.46364e+001
269  ,-3.81422e-001  ,-1.40137e+001  ,-2.49500e-004  ,1.40189e+001
270  ,-3.27435e-001  ,-1.32597e+001  ,-8.03470e-004  ,1.32637e+001
271  ,-2.65946e-001  ,-1.23440e+001  ,-7.04078e-004  ,1.23469e+001
272  ,-1.95035e-001  ,-1.12421e+001  ,-5.49054e-004  ,1.12438e+001
273  ,-1.07471e-001  ,-9.74571e+000  ,6.46900e-004  ,9.74630e+000
274  ,-3.42102e-002  ,-8.35324e+000  ,8.22500e-004  ,8.35331e+000
275  ,2.28667e-002  ,-7.06682e+000  ,2.67633e-003  ,7.06685e+000
276  ,6.62068e-002  ,-5.88998e+000  ,4.74351e-003  ,5.89036e+000
