20:21, Friday, January 18, 2019
Study name:Static 3 triangle torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
178  ,1.02031e-005  ,7.22862e-006  ,-8.23270e-006  ,-7.48790e-005  ,-9.61625e-007  ,2.23520e-006
179  ,3.18134e-005  ,-1.08960e-005  ,-1.09509e-005  ,-1.94655e-005  ,1.60094e-005  ,2.96394e-005
180  ,1.34672e-003  ,-3.12171e-004  ,-4.95286e-004  ,-1.21495e-003  ,1.40255e-004  ,9.96966e-006
181  ,-5.92177e-005  ,5.92419e-005  ,5.95849e-006  ,-1.53064e-004  ,-3.93920e-005  ,-1.18265e-004
182  ,-6.43009e-005  ,6.84376e-005  ,-3.47891e-006  ,-1.19365e-004  ,-1.27980e-005  ,-1.29171e-004
183  ,2.92058e-005  ,1.16140e-005  ,-1.88699e-005  ,-7.92106e-005  ,-5.91350e-006  ,1.20173e-006
184  ,2.39081e-004  ,9.99541e-006  ,-1.23568e-004  ,-4.40517e-004  ,-2.08317e-005  ,-2.21857e-005
185  ,2.95546e-004  ,-2.89452e-005  ,-9.66007e-005  ,-5.40128e-004  ,1.59610e-004  ,-1.23137e-004
186  ,-6.58421e-004  ,1.41450e-004  ,2.40640e-004  ,6.40876e-004  ,-3.70670e-005  ,3.26572e-005
187  ,-2.79774e-004  ,6.56450e-005  ,1.15267e-004  ,2.45059e-004  ,-5.75112e-006  ,-4.33169e-005
188  ,-9.57655e-004  ,2.55503e-004  ,3.70111e-004  ,6.10993e-004  ,7.58301e-006  ,-6.99805e-006
189  ,-4.46926e-004  ,1.17010e-004  ,1.75020e-004  ,2.83992e-004  ,2.34281e-005  ,2.91948e-005
190  ,-4.19022e-004  ,9.69462e-005  ,1.75814e-004  ,4.07919e-004  ,4.86586e-005  ,5.39598e-005
191  ,-4.39066e-004  ,8.78453e-005  ,1.88281e-004  ,3.80127e-004  ,-1.28475e-005  ,-6.84051e-005
192  ,3.94265e-005  ,-1.54548e-005  ,-1.07768e-005  ,-5.42732e-006  ,6.16667e-006  ,4.89918e-006
193  ,5.21168e-004  ,-1.34524e-004  ,-2.03876e-004  ,-2.87105e-004  ,-3.37330e-005  ,-1.94947e-005
194  ,-9.10057e-004  ,2.36746e-004  ,3.54745e-004  ,5.93149e-004  ,5.09933e-005  ,-2.23946e-005
195  ,-2.31183e-004  ,1.42661e-004  ,-6.00966e-005  ,-1.03786e-004  ,7.20130e-006  ,-4.17423e-006
196  ,-3.35106e-004  ,1.00247e-004  ,-4.46417e-006  ,-6.09161e-005  ,-4.69581e-005  ,3.62243e-006
197  ,-1.04380e-004  ,6.18834e-005  ,-2.66402e-005  ,-1.16215e-004  ,1.53006e-005  ,-2.72759e-005
198  ,1.40428e-004  ,-8.00855e-005  ,2.53754e-005  ,-1.14727e-004  ,-5.84860e-005  ,-2.27924e-005
199  ,-1.45921e-004  ,8.19102e-005  ,-2.17340e-005  ,-7.39916e-005  ,-3.24618e-005  ,1.29567e-007
200  ,2.96468e-004  ,-1.56788e-004  ,2.23951e-005  ,-8.14351e-005  ,-8.38886e-005  ,-2.53475e-005
201  ,-1.01774e-003  ,4.28008e-004  ,1.53560e-004  ,1.20495e-004  ,-7.63113e-004  ,8.27807e-005
202  ,3.19922e-005  ,8.51437e-006  ,-2.00437e-005  ,-7.99470e-005  ,-1.07899e-005  ,6.40579e-006
203  ,-1.61048e-004  ,6.29832e-005  ,3.84478e-005  ,3.20029e-004  ,-8.03341e-005  ,5.06824e-005
204  ,-7.16403e-005  ,2.79534e-005  ,2.20441e-005  ,2.70890e-004  ,-2.80173e-005  ,-2.45783e-004
205  ,-5.25383e-004  ,2.15682e-004  ,9.92878e-005  ,2.78726e-004  ,-2.77452e-004  ,1.21821e-004
206  ,-1.41152e-003  ,5.58065e-004  ,2.85331e-004  ,2.08415e-004  ,-4.22574e-004  ,-8.11040e-005
207  ,-9.14872e-004  ,4.42660e-004  ,7.62702e-005  ,9.66097e-005  ,-1.43813e-003  ,5.49269e-005
208  ,-9.93682e-004  ,4.24237e-004  ,1.79998e-004  ,1.65556e-004  ,-5.93391e-004  ,-1.22624e-004
