19:54, Thursday, January 17, 2019
Study name:Static 2 Filled Compression
Units: N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
24978  ,-2.01413e+004  ,3.53648e-001  ,1.36795e+002  ,-5.58420e-001  ,-1.13489e+002  ,1.42989e-001
24979  ,-2.01216e+004  ,-1.09754e+000  ,1.43871e+002  ,-5.22361e-001  ,-1.28549e+002  ,-3.45052e-001
24980  ,-2.01141e+004  ,1.35006e+000  ,1.45810e+002  ,-6.02824e-001  ,-1.37337e+002  ,-1.46313e-001
24981  ,-2.01103e+004  ,5.96621e-001  ,1.40009e+002  ,-2.79107e-001  ,-1.44856e+002  ,4.98116e-001
24982  ,-2.01329e+004  ,-1.51239e+000  ,1.35810e+002  ,-3.71759e-001  ,-1.29964e+002  ,-2.54754e-001
24983  ,-2.01247e+004  ,4.90560e-001  ,1.35828e+002  ,4.86246e-002  ,-1.38377e+002  ,1.06407e-001
24984  ,-2.01166e+004  ,-2.85456e-001  ,1.33901e+002  ,-1.20969e-001  ,-1.46996e+002  ,4.18947e-002
24985  ,-2.01387e+004  ,-7.38289e-001  ,1.29380e+002  ,2.35781e-001  ,-1.32105e+002  ,5.63798e-001
24986  ,-2.01320e+004  ,-1.65306e+000  ,1.27683e+002  ,2.66590e-001  ,-1.41920e+002  ,3.97011e-001
24987  ,-2.01250e+004  ,-2.46351e-001  ,1.25706e+002  ,2.34652e-001  ,-1.50077e+002  ,-7.23248e-002
24988  ,-2.01187e+004  ,1.08428e+000  ,1.45761e+002  ,-5.26972e-001  ,-1.30178e+002  ,1.65473e-001
24989  ,-2.01151e+004  ,-2.13749e+000  ,1.43936e+002  ,-9.37321e-001  ,-1.37944e+002  ,-1.46635e-002
24990  ,-2.01298e+004  ,-2.63604e+000  ,1.37447e+002  ,3.56180e-001  ,-1.31244e+002  ,-2.69054e-001
24991  ,-2.01037e+004  ,1.42560e+000  ,1.37392e+002  ,3.36625e-001  ,-1.53013e+002  ,-1.12476e+000
24992  ,-2.01119e+004  ,-2.43677e+000  ,1.29364e+002  ,-3.36390e-001  ,-1.54880e+002  ,-1.19696e+000
24993  ,-2.01089e+004  ,1.05348e+000  ,1.41028e+002  ,6.04311e-001  ,-1.45839e+002  ,-4.11443e-001
24994  ,-2.01036e+004  ,1.46769e+000  ,1.32708e+002  ,2.21873e-001  ,-1.51994e+002  ,-1.00698e+000
24995  ,-2.01150e+004  ,2.54209e+000  ,1.33399e+002  ,3.07625e-001  ,-1.47037e+002  ,-3.16207e-002
24996  ,-2.00963e+004  ,3.30145e-001  ,1.32131e+002  ,3.11917e-001  ,-1.60514e+002  ,-8.74307e-001
24997  ,-2.00882e+004  ,-2.05724e+000  ,1.31741e+002  ,-4.33837e-001  ,-1.68355e+002  ,-9.21803e-001
24998  ,-2.00814e+004  ,-2.34376e-001  ,1.27055e+002  ,3.48584e-002  ,-1.74550e+002  ,-5.26137e-001
24999  ,-2.01037e+004  ,1.07749e-002  ,1.26146e+002  ,3.94238e-001  ,-1.64060e+002  ,9.90143e-002
25000  ,-2.00940e+004  ,2.32272e+000  ,1.25782e+002  ,-5.91106e-001  ,-1.71055e+002  ,-2.17087e-001
25001  ,-2.00892e+004  ,-3.34619e+000  ,1.19380e+002  ,-6.02113e-001  ,-1.76650e+002  ,-1.23049e-001
25002  ,-2.00999e+004  ,-1.48553e+000  ,1.20830e+002  ,1.33465e-001  ,-1.59439e+002  ,-1.17998e-001
25003  ,-2.00894e+004  ,6.44671e+000  ,1.17965e+002  ,4.11451e-001  ,-1.68175e+002  ,1.03959e+000
25004  ,-2.01076e+004  ,-3.62186e-001  ,1.14476e+002  ,8.28374e-002  ,-1.62886e+002  ,9.97010e-001
25005  ,-2.00742e+004  ,-1.55331e+000  ,1.25621e+002  ,-6.32139e-001  ,-1.81050e+002  ,-2.30381e-001
25006  ,-2.00768e+004  ,3.90773e+000  ,1.20342e+002  ,3.83417e-001  ,-1.83413e+002  ,7.01870e-001
25007  ,-2.00871e+004  ,-5.10359e+000  ,1.11609e+002  ,-4.80114e-001  ,-1.75806e+002  ,-3.33691e-001
25008  ,-2.00749e+004  ,2.21446e+000  ,1.16157e+002  ,1.89108e-001  ,-1.82564e+002  ,1.77053e-001
25009  ,-2.00932e+004  ,-4.02529e+000  ,1.07524e+002  ,3.10339e-001  ,-1.78976e+002  ,-2.57687e-001
25010  ,-2.00644e+004  ,-1.22446e+000  ,1.20272e+002  ,-7.43204e-001  ,-1.84946e+002  ,1.49568e-001
25011  ,-2.00539e+004  ,-4.80439e-001  ,1.17806e+002  ,-3.09074e-001  ,-1.90980e+002  ,3.40262e-001
25012  ,-2.00685e+004  ,2.24424e-001  ,1.14737e+002  ,6.32005e-002  ,-1.88614e+002  ,3.24514e-001
25013  ,-2.00598e+004  ,-1.56123e+000  ,1.11717e+002  ,2.57017e-001  ,-1.94311e+002  ,3.06374e-001
25014  ,-2.00664e+004  ,-9.75431e-001  ,1.10875e+002  ,-1.66243e-001  ,-1.87145e+002  ,-4.37409e-001
25015  ,-2.00560e+004  ,-8.45873e-001  ,1.09788e+002  ,8.37708e-001  ,-1.92926e+002  ,2.83339e-001
25016  ,-2.00721e+004  ,-3.24188e-001  ,1.04485e+002  ,3.35405e-001  ,-1.90602e+002  ,2.39730e-001
25017  ,-2.00452e+004  ,4.95081e-001  ,1.13246e+002  ,-5.29974e-001  ,-1.95452e+002  ,5.31403e-002
25018  ,-2.00353e+004  ,2.10182e+000  ,1.08580e+002  ,-9.45871e-002  ,-1.98405e+002  ,4.66345e-001
25019  ,-2.00511e+004  ,-7.96260e-001  ,1.07969e+002  ,-2.93280e-001  ,-1.98395e+002  ,-1.74291e-001
25020  ,-2.00402e+004  ,6.18607e-001  ,1.04579e+002  ,6.49331e-001  ,-2.02556e+002  ,-2.00717e-002
25021  ,-2.00454e+004  ,2.43510e+000  ,1.09229e+002  ,6.54470e-002  ,-1.97648e+002  ,3.33968e-001
25022  ,-2.00351e+004  ,1.58862e+000  ,1.07187e+002  ,-2.64991e-002  ,-1.99807e+002  ,-1.96116e-001
25023  ,-2.00510e+004  ,3.86285e-001  ,1.04072e+002  ,3.83639e-001  ,-2.00254e+002  ,-4.24093e-001
25024  ,-2.00253e+004  ,4.10888e-001  ,1.05454e+002  ,-2.62217e-001  ,-2.00897e+002  ,-2.12847e-001
25025  ,-2.00153e+004  ,-2.90854e-001  ,1.02033e+002  ,-9.62841e-001  ,-2.03191e+002  ,-4.64619e-001
25026  ,-2.00294e+004  ,-7.23110e-001  ,1.00614e+002  ,-2.99784e-003  ,-2.05249e+002  ,-1.77265e-002
25027  ,-2.00173e+004  ,-1.14738e+000  ,9.68481e+001  ,-2.84857e-001  ,-2.08299e+002  ,-1.30740e+000
25028  ,-2.00243e+004  ,9.16608e-001  ,1.06813e+002  ,-2.32373e-001  ,-2.02162e+002  ,-5.28871e-001
25029  ,-2.00147e+004  ,-7.74890e-001  ,1.01991e+002  ,-8.85725e-001  ,-2.04050e+002  ,-7.07966e-001
25030  ,-2.00291e+004  ,-4.43963e-001  ,1.01260e+002  ,1.00774e-001  ,-2.06556e+002  ,-1.73787e-001
25031  ,-2.00057e+004  ,-8.63493e-001  ,9.67487e+001  ,-3.43975e-001  ,-2.05563e+002  ,2.76560e-001
25032  ,-1.99939e+004  ,2.92805e-001  ,9.10555e+001  ,4.14844e-001  ,-2.06224e+002  ,3.00521e-001
25033  ,-2.00073e+004  ,-1.23359e+000  ,9.09669e+001  ,4.02638e-001  ,-2.10734e+002  ,-7.01144e-001
25034  ,-1.99965e+004  ,-1.56414e+000  ,8.65265e+001  ,-2.83339e-001  ,-2.11740e+002  ,8.05758e-001
25035  ,-2.00058e+004  ,-7.66000e-001  ,9.50737e+001  ,-5.43115e-001  ,-2.07080e+002  ,-8.69528e-002
25036  ,-1.99925e+004  ,2.59141e+000  ,9.07454e+001  ,7.92445e-001  ,-2.07913e+002  ,-2.63878e-001
25037  ,-2.00072e+004  ,-4.45086e-001  ,9.06794e+001  ,-1.02014e-001  ,-2.11915e+002  ,-1.23258e+000
25038  ,-1.99829e+004  ,-3.75655e-001  ,8.70114e+001  ,-4.64861e-001  ,-2.06817e+002  ,1.23121e-001
25039  ,-1.99725e+004  ,-8.87394e-001  ,8.23931e+001  ,-5.13840e-001  ,-2.07023e+002  ,4.97455e-001
25040  ,-1.99842e+004  ,-3.65200e-001  ,8.40930e+001  ,-6.27387e-001  ,-2.11984e+002  ,5.04942e-001
25041  ,-1.99726e+004  ,3.83474e+000  ,7.86415e+001  ,-1.80618e-001  ,-2.10934e+002  ,1.39781e-001
25042  ,-1.99827e+004  ,-3.00437e-001  ,8.56556e+001  ,1.55583e-001  ,-2.08771e+002  ,-5.09555e-002
25043  ,-1.99714e+004  ,1.35573e+000  ,8.20434e+001  ,-6.28193e-002  ,-2.09612e+002  ,5.56736e-001
25044  ,-1.99854e+004  ,-8.21379e-001  ,8.19374e+001  ,-8.87629e-001  ,-2.14192e+002  ,9.55705e-001
25045  ,-1.99604e+004  ,-2.49422e+000  ,7.63370e+001  ,5.99596e-002  ,-2.04765e+002  ,4.69178e-002
25046  ,-1.99478e+004  ,-3.67478e-002  ,7.08049e+001  ,1.49764e-001  ,-2.02931e+002  ,9.50729e-001
25047  ,-1.99608e+004  ,4.08112e-001  ,7.27132e+001  ,-4.69370e-001  ,-2.10206e+002  ,-9.51322e-001
25048  ,-1.99455e+004  ,1.43567e+000  ,6.90805e+001  ,1.52461e-002  ,-2.08833e+002  ,3.28725e-001
25049  ,-1.99605e+004  ,-5.71561e-001  ,7.57430e+001  ,1.34782e-001  ,-2.08350e+002  ,-2.09275e-002
25050  ,-1.99485e+004  ,1.46790e+000  ,7.10790e+001  ,1.45819e-001  ,-2.06811e+002  ,3.37147e-001
25051  ,-1.99616e+004  ,3.52731e-001  ,7.19516e+001  ,-3.46014e-001  ,-2.12962e+002  ,-1.54414e+000
25052  ,-1.99338e+004  ,2.67763e-001  ,6.69211e+001  ,-1.30704e-001  ,-1.99895e+002  ,-2.40223e-002
25053  ,-1.99223e+004  ,-1.52872e+000  ,6.06992e+001  ,-6.25548e-001  ,-1.96463e+002  ,3.83676e-001
25054  ,-1.99308e+004  ,1.18199e+000  ,6.52530e+001  ,-3.10293e-001  ,-2.05320e+002  ,2.20866e-001
25055  ,-1.99176e+004  ,-1.67198e+000  ,5.84149e+001  ,5.14390e-001  ,-2.02397e+002  ,5.93949e-002
25056  ,-1.99342e+004  ,3.50518e-001  ,6.95756e+001  ,-9.17560e-002  ,-2.03068e+002  ,-6.74766e-001
25057  ,-1.99225e+004  ,-3.53481e-001  ,6.56302e+001  ,-8.82059e-001  ,-1.99727e+002  ,5.06717e-001
25058  ,-1.99313e+004  ,1.42711e+000  ,6.74207e+001  ,-5.93016e-002  ,-2.08837e+002  ,-1.95818e-001
25059  ,-1.99083e+004  ,1.86265e-002  ,5.65768e+001  ,1.92998e-001  ,-1.91186e+002  ,-5.09089e-001
25060  ,-1.98963e+004  ,-5.92302e-001  ,5.05732e+001  ,-2.31357e-002  ,-1.86132e+002  ,-6.85196e-001
25061  ,-1.99039e+004  ,9.52518e-001  ,5.30077e+001  ,-8.86149e-002  ,-1.97136e+002  ,-3.76658e-001
25062  ,-1.98920e+004  ,-9.45230e-001  ,4.68485e+001  ,7.65233e-001  ,-1.91938e+002  ,-2.66380e-001
25063  ,-1.99092e+004  ,1.07817e+000  ,6.20640e+001  ,3.19984e-001  ,-1.94492e+002  ,-2.34104e-001
25064  ,-1.98987e+004  ,6.02264e-001  ,5.44987e+001  ,-1.22299e+000  ,-1.89143e+002  ,-7.09707e-001
25065  ,-1.99017e+004  ,1.62906e+000  ,5.99113e+001  ,8.98859e-002  ,-2.00164e+002  ,-9.94846e-002
25066  ,-1.98848e+004  ,7.73599e-001  ,4.47009e+001  ,3.05775e-002  ,-1.79613e+002  ,-3.11271e-001
25067  ,-1.98737e+004  ,3.77694e-001  ,3.84175e+001  ,-1.27547e-001  ,-1.73256e+002  ,2.69933e-001
25068  ,-1.98803e+004  ,1.25010e+000  ,4.35736e+001  ,1.95563e-001  ,-1.85043e+002  ,-1.82697e-001
25069  ,-1.98693e+004  ,-1.30073e+000  ,3.71820e+001  ,-4.59993e-001  ,-1.78959e+002  ,5.04757e-001
25070  ,-1.98889e+004  ,1.17515e+000  ,4.47004e+001  ,-5.29386e-001  ,-1.82877e+002  ,-8.82131e-002
25071  ,-1.98779e+004  ,1.38434e+000  ,4.07425e+001  ,-7.73828e-001  ,-1.76217e+002  ,-1.30653e-002
25072  ,-1.98812e+004  ,2.55731e-002  ,4.42369e+001  ,1.14730e+000  ,-1.88039e+002  ,-2.06964e-001
25073  ,-1.98606e+004  ,-7.14383e-003  ,3.46067e+001  ,-1.09404e+000  ,-1.63278e+002  ,-4.26023e-001
25074  ,-1.98484e+004  ,1.99491e+000  ,3.01960e+001  ,-7.97438e-001  ,-1.54779e+002  ,-6.76710e-001
25075  ,-1.98554e+004  ,2.05905e+000  ,3.35581e+001  ,-9.34844e-001  ,-1.69057e+002  ,-4.43481e-001
25076  ,-1.98424e+004  ,-2.94740e+000  ,2.70500e+001  ,1.03355e+000  ,-1.60110e+002  ,9.20502e-002
25077  ,-1.98650e+004  ,-8.63353e-001  ,3.76536e+001  ,4.40988e-002  ,-1.65933e+002  ,-1.70036e-001
25078  ,-1.98551e+004  ,1.44312e+000  ,3.28587e+001  ,-1.84715e+000  ,-1.56727e+002  ,-8.78272e-001
25079  ,-1.98555e+004  ,1.43263e+000  ,3.71138e+001  ,1.10001e+000  ,-1.72063e+002  ,6.61998e-001
25080  ,-1.98378e+004  ,6.62996e-001  ,2.60957e+001  ,-5.53829e-002  ,-1.43889e+002  ,-3.38301e-001
25081  ,-1.98263e+004  ,3.88476e+000  ,2.19015e+001  ,-6.05962e-001  ,-1.33357e+002  ,-1.16799e+000
25082  ,-1.98301e+004  ,4.13541e+000  ,2.44304e+001  ,-6.74107e-001  ,-1.48895e+002  ,3.34014e-001
25083  ,-1.98180e+004  ,-5.86388e+000  ,1.55029e+001  ,2.34605e-001  ,-1.38115e+002  ,1.14455e-001
25084  ,-1.97970e+004  ,-3.27742e+000  ,1.47821e+001  ,2.46158e+000  ,-1.27152e+002  ,-3.59505e-001
25085  ,-1.98470e+004  ,-1.08975e+000  ,2.48976e+001  ,-1.59653e-001  ,-1.45405e+002  ,3.69225e-001
25086  ,-1.98393e+004  ,-1.06863e+000  ,1.91184e+001  ,-8.70317e-001  ,-1.34614e+002  ,-9.43446e-001
25087  ,-1.98327e+004  ,-1.91149e+000  ,2.39587e+001  ,1.42924e+000  ,-1.49974e+002  ,1.89664e-001
25088  ,-1.98184e+004  ,-1.10221e+000  ,1.48540e+001  ,9.47039e-002  ,-1.18191e+002  ,-9.10080e-001
25089  ,-1.98051e+004  ,2.04980e+000  ,1.21018e+001  ,1.13345e+000  ,-1.06846e+002  ,-1.55315e+000
25090  ,-1.98052e+004  ,2.50174e+000  ,1.44325e+001  ,1.65957e-001  ,-1.23803e+002  ,-1.15608e+000
25091  ,-1.97974e+004  ,7.87591e-002  ,1.21319e+001  ,-8.53544e-001  ,-1.10872e+002  ,-7.52541e-002
25092  ,-1.97875e+004  ,-1.16505e-001  ,9.97278e+000  ,-9.18267e-001  ,-1.13628e+002  ,-3.74423e-001
25093  ,-1.98311e+004  ,-8.78399e-001  ,1.23502e+001  ,-1.00242e+000  ,-1.18780e+002  ,-3.57953e-001
25094  ,-1.98239e+004  ,-2.11615e+000  ,6.08427e+000  ,-5.09361e-001  ,-1.05334e+002  ,-5.47994e-001
25095  ,-1.98175e+004  ,-1.46580e+000  ,1.03309e+001  ,1.76859e+000  ,-1.23073e+002  ,3.46263e-001
25096  ,-1.97954e+004  ,3.11684e+000  ,1.15544e+001  ,-7.32214e-001  ,-9.21157e+001  ,-9.28889e-001
25097  ,-1.97890e+004  ,-2.25435e-001  ,1.06561e+001  ,1.02841e+000  ,-9.58031e+001  ,1.15501e+000
25098  ,-1.97839e+004  ,1.19258e+000  ,6.28190e+000  ,2.15929e-001  ,-8.10157e+001  ,1.64382e-001
25099  ,-1.97731e+004  ,-3.73343e+000  ,3.28017e+000  ,-1.07123e+000  ,-6.16888e+001  ,-8.58649e-001
25100  ,-1.97795e+004  ,-7.00128e-001  ,8.27441e+000  ,1.23494e+000  ,-9.66189e+001  ,8.09324e-001
25101  ,-1.97670e+004  ,7.00073e-002  ,7.61297e+000  ,4.74681e-001  ,-8.17752e+001  ,2.96275e-001
25102  ,-1.98172e+004  ,-1.58832e+000  ,3.74755e+000  ,-6.70865e-001  ,-8.96285e+001  ,-2.80448e-001
25103  ,-1.98106e+004  ,1.26858e+000  ,5.44317e+000  ,-3.87483e+000  ,-7.37426e+001  ,-1.22066e+000
25104  ,-1.98037e+004  ,-9.71052e+000  ,1.37360e-001  ,6.19018e-001  ,-9.19460e+001  ,2.07804e+000
25105  ,-1.97672e+004  ,1.90890e+000  ,1.77747e+000  ,-4.77147e-001  ,-4.39131e+001  ,-8.62791e-001
25106  ,-1.97595e+004  ,2.54448e+000  ,5.57793e+000  ,-7.54853e-001  ,-6.22103e+001  ,1.43988e+000
25107  ,-1.97471e+004  ,2.92274e+000  ,4.83007e+000  ,-3.34710e-001  ,-4.53816e+001  ,2.62357e-001
25108  ,-1.98093e+004  ,1.95475e+000  ,4.76014e+000  ,1.15361e+000  ,-5.61541e+001  ,-5.33936e-001
25109  ,-1.98105e+004  ,-1.38029e+000  ,6.19783e+000  ,1.31440e+000  ,-4.06410e+001  ,-5.23022e-001
25110  ,-1.97876e+004  ,-6.55034e+000  ,5.91350e+000  ,1.41622e+000  ,-5.53793e+001  ,5.18982e-001
25111  ,-1.97486e+004  ,-2.03519e-001  ,-1.44446e+000  ,-3.87232e-001  ,4.31065e+001  ,8.78471e-001
25112  ,-1.97260e+004  ,-2.00962e-001  ,-1.76395e+000  ,-3.16343e-001  ,4.42724e+001  ,1.43265e+000
25113  ,-1.97353e+004  ,2.10141e-001  ,8.23277e-001  ,-5.60014e-001  ,6.47845e+001  ,4.05179e-001
25114  ,-1.97418e+004  ,-1.46649e-001  ,1.94167e+000  ,-5.57397e-001  ,4.17589e+001  ,5.28715e-001
25115  ,-1.97628e+004  ,-1.52254e+000  ,4.02706e-001  ,1.03820e-001  ,6.18710e+001  ,-8.13836e-001
25116  ,-1.97688e+004  ,-2.70709e+000  ,3.89138e+000  ,3.36818e-002  ,8.00339e+001  ,-1.83099e-001
25117  ,-1.97775e+004  ,-3.11637e+000  ,8.26602e+000  ,-1.56990e-001  ,9.61167e+001  ,6.00951e-001
25118  ,-1.97417e+004  ,1.30390e-001  ,1.94496e+000  ,6.12598e-001  ,6.21211e+001  ,-1.99571e-001
25119  ,-1.97541e+004  ,-2.39677e+000  ,3.15660e+000  ,-1.56071e+000  ,8.30334e+001  ,-2.34311e-001
25120  ,-1.97552e+004  ,-1.11141e+000  ,6.12931e+000  ,5.98351e-001  ,6.17363e+001  ,-6.95812e-001
25121  ,-1.97711e+004  ,-7.72738e-001  ,7.63742e+000  ,-8.17517e-001  ,8.06275e+001  ,4.05769e-001
25122  ,-1.97682e+004  ,-2.10765e-001  ,1.00018e+001  ,4.67523e-001  ,9.87184e+001  ,2.48323e-001
25123  ,-1.97345e+004  ,8.47790e-002  ,4.99466e+000  ,-9.07284e-001  ,6.27570e+001  ,9.76465e-001
25124  ,-1.97528e+004  ,-1.32343e+000  ,6.43370e+000  ,-2.93443e-001  ,1.01009e+002  ,2.79282e-001
25125  ,-1.97644e+004  ,-8.31858e-001  ,1.01463e+001  ,-1.36282e-002  ,1.17869e+002  ,-2.17718e-001
25126  ,-1.97773e+004  ,1.89259e-001  ,1.39934e+001  ,5.42576e-001  ,1.33211e+002  ,3.88282e-001
25127  ,-1.97359e+004  ,-1.57504e-001  ,6.78037e+000  ,-1.62350e-001  ,1.02887e+002  ,-1.20899e-002
25128  ,-1.97495e+004  ,1.18009e+000  ,9.80845e+000  ,-1.40977e-001  ,1.21311e+002  ,-4.76773e-001
25129  ,-1.97679e+004  ,2.33341e+000  ,1.19192e+001  ,1.23051e-001  ,1.17360e+002  ,-5.11358e-001
25130  ,-1.97507e+004  ,1.07053e+000  ,9.52071e+000  ,-8.59279e-001  ,1.01207e+002  ,-1.44706e-001
25131  ,-1.98047e+004  ,-6.58816e-001  ,2.02949e+001  ,-1.17675e+000  ,1.41592e+002  ,8.16009e-001
25132  ,-1.98180e+004  ,1.98649e-001  ,2.30110e+001  ,-3.49071e-001  ,1.53093e+002  ,-1.77913e-001
25133  ,-1.97819e+004  ,1.20322e+000  ,1.58194e+001  ,-8.33464e-001  ,1.32516e+002  ,1.05600e+000
25134  ,-1.97966e+004  ,2.27102e-001  ,1.71969e+001  ,-8.38663e-001  ,1.46152e+002  ,7.16708e-001
25135  ,-1.98069e+004  ,7.13099e-001  ,2.37899e+001  ,6.96742e-002  ,1.56523e+002  ,-8.90850e-001
25136  ,-1.97892e+004  ,-2.41522e+000  ,1.46822e+001  ,-3.35538e-001  ,1.31959e+002  ,-3.86531e-001
25137  ,-1.98121e+004  ,-2.50502e+000  ,1.85001e+001  ,-5.96213e-001  ,1.42928e+002  ,4.11157e-001
25138  ,-1.97700e+004  ,-1.94637e+000  ,1.55399e+001  ,-4.19240e-001  ,1.35200e+002  ,7.75889e-001
25139  ,-1.98350e+004  ,-2.17656e+000  ,2.72878e+001  ,-2.92522e-001  ,1.63673e+002  ,4.98299e-002
25140  ,-1.98471e+004  ,-2.40529e+000  ,3.28754e+001  ,1.00976e-002  ,1.73060e+002  ,3.14569e-002
25141  ,-1.98253e+004  ,3.32379e-001  ,2.72783e+001  ,-1.50122e-002  ,1.68209e+002  ,-4.40759e-001
25142  ,-1.98430e+004  ,-2.35647e+000  ,3.00466e+001  ,5.90646e-001  ,1.77586e+002  ,3.11870e-001
25143  ,-1.98284e+004  ,-1.23845e+000  ,2.44936e+001  ,-1.62402e+000  ,1.53588e+002  ,-5.56090e-001
25144  ,-1.98386e+004  ,-1.90408e+000  ,2.79674e+001  ,-2.76128e-001  ,1.64367e+002  ,2.12100e-001
25145  ,-1.98488e+004  ,1.55934e+000  ,3.27330e+001  ,-3.40433e-002  ,1.74479e+002  ,-7.51658e-001
25146  ,-1.98073e+004  ,1.11489e+000  ,2.61911e+001  ,3.30214e-001  ,1.57182e+002  ,-1.15023e+000
25147  ,-1.98342e+004  ,-1.25346e+000  ,3.08335e+001  ,3.48925e-001  ,1.80738e+002  ,3.04481e-001
25148  ,-1.98503e+004  ,-2.46233e+000  ,3.35561e+001  ,-4.53723e-001  ,1.89699e+002  ,-4.69121e-001
25149  ,-1.98631e+004  ,-2.48474e-001  ,3.93211e+001  ,1.35551e-001  ,1.97221e+002  ,-5.16175e-001
25150  ,-1.98240e+004  ,2.82850e+000  ,3.09944e+001  ,6.92048e-001  ,1.84978e+002  ,5.73188e-001
25151  ,-1.98389e+004  ,2.48684e+000  ,3.34249e+001  ,7.04834e-001  ,1.94371e+002  ,-7.24513e-001
25152  ,-1.98561e+004  ,-5.56355e-001  ,3.81686e+001  ,6.14807e-002  ,2.01794e+002  ,-1.09493e-001
25153  ,-1.98572e+004  ,1.44606e-001  ,3.65498e+001  ,-1.32676e+000  ,1.85414e+002  ,3.07621e-001
25154  ,-1.98345e+004  ,3.44642e-001  ,3.31197e+001  ,-6.79598e-001  ,1.80751e+002  ,-7.12988e-001
25155  ,-1.98826e+004  ,-2.85039e-001  ,4.42151e+001  ,6.66271e-001  ,2.02570e+002  ,-9.01088e-001
25156  ,-1.98955e+004  ,-7.25941e-001  ,4.96179e+001  ,-5.23068e-001  ,2.07411e+002  ,6.52519e-001
25157  ,-1.98748e+004  ,-3.11183e-002  ,4.27478e+001  ,-2.21130e-001  ,2.07199e+002  ,-4.76336e-001
25158  ,-1.98912e+004  ,-3.95128e-001  ,4.80086e+001  ,-2.21336e-001  ,2.11576e+002  ,7.19628e-002
25159  ,-1.98754e+004  ,1.32417e+000  ,4.02487e+001  ,5.15353e-001  ,1.91171e+002  ,-1.56053e-001
25160  ,-1.98944e+004  ,-2.11752e+000  ,4.25866e+001  ,7.91279e-001  ,2.00406e+002  ,5.77728e-003
25161  ,-1.98604e+004  ,1.62516e+000  ,3.99639e+001  ,5.96107e-001  ,1.98753e+002  ,-9.46800e-002
25162  ,-1.99087e+004  ,6.42738e-002  ,5.24219e+001  ,-9.24957e-001  ,2.11949e+002  ,-9.51349e-001
25163  ,-1.99234e+004  ,-1.33343e+000  ,5.78194e+001  ,-1.05617e+000  ,2.14288e+002  ,-3.12555e-001
25164  ,-1.99074e+004  ,-3.79469e-001  ,5.17499e+001  ,3.73643e-001  ,2.15667e+002  ,1.05744e-001
25165  ,-1.99228e+004  ,4.64943e-001  ,5.69350e+001  ,-5.87930e-001  ,2.18967e+002  ,9.34475e-001
25166  ,-1.99071e+004  ,-1.77403e+000  ,4.51821e+001  ,1.90097e-001  ,2.05763e+002  ,-2.12369e-001
25167  ,-1.99179e+004  ,-7.85960e-001  ,4.78475e+001  ,-5.07752e-001  ,2.08488e+002  ,-1.11374e-001
25168  ,-1.98975e+004  ,-2.07729e+000  ,4.33501e+001  ,-1.26018e-001  ,2.08682e+002  ,5.80738e-001
25169  ,-1.99400e+004  ,-3.24810e+000  ,6.16508e+001  ,-2.85055e-001  ,2.17795e+002  ,-7.53221e-001
25170  ,-1.99540e+004  ,1.03434e+000  ,6.82431e+001  ,-1.53408e+000  ,2.19644e+002  ,9.18191e-003
25171  ,-1.99376e+004  ,2.83849e+000  ,6.03736e+001  ,-1.21528e+000  ,2.22555e+002  ,-3.14963e-001
25172  ,-1.99546e+004  ,3.15625e-001  ,6.37672e+001  ,-2.99633e-001  ,2.23472e+002  ,-3.08844e-001
25173  ,-1.99335e+004  ,-5.31953e-001  ,5.30999e+001  ,9.48949e-001  ,2.11154e+002  ,-3.95130e-001
25174  ,-1.99492e+004  ,-3.29727e+000  ,5.67352e+001  ,8.35569e-001  ,2.15202e+002  ,-3.17265e-001
25175  ,-1.99255e+004  ,-1.38102e+000  ,5.18738e+001  ,-1.21992e-001  ,2.15877e+002  ,-9.92053e-001
25176  ,-1.99678e+004  ,3.54370e+000  ,7.34984e+001  ,-3.51942e-001  ,2.21029e+002  ,-1.39743e-001
25177  ,-1.99696e+004  ,-1.04439e+000  ,6.63433e+001  ,1.03684e+000  ,2.24061e+002  ,2.36806e-001
25178  ,-1.99638e+004  ,-1.26041e+000  ,6.11032e+001  ,6.35787e-001  ,2.17087e+002  ,6.72377e-002
25179  ,-1.99759e+004  ,-3.67707e-001  ,6.75979e+001  ,-4.10084e-001  ,2.18378e+002  ,4.59795e-001
25180  ,-1.99576e+004  ,-1.18340e+000  ,5.89328e+001  ,-3.53527e-001  ,2.20751e+002  ,7.19990e-001
25181  ,-2.00003e+004  ,-5.23471e-001  ,8.47898e+001  ,-5.22084e-001  ,2.17645e+002  ,-7.57805e-001
25182  ,-1.99824e+004  ,-1.61945e+000  ,7.75657e+001  ,-3.59342e-001  ,2.21237e+002  ,3.05715e-001
25183  ,-1.99936e+004  ,1.17290e+000  ,8.06701e+001  ,-1.14743e+000  ,2.20821e+002  ,1.32221e+000
25184  ,-2.00076e+004  ,6.74964e-001  ,8.45217e+001  ,-4.17722e-001  ,2.18834e+002  ,-5.00032e-002
25185  ,-1.99814e+004  ,-2.32077e-001  ,7.28089e+001  ,6.48274e-002  ,2.24642e+002  ,4.29803e-001
25186  ,-1.99965e+004  ,-9.64553e-002  ,7.53406e+001  ,-3.79858e-001  ,2.24066e+002  ,1.53574e+000
