19:31, Friday, January 18, 2019
Study name:Static 1 hex diamond tension
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
204  ,7.53931e-003  ,4.95993e-005  ,2.29812e-002  ,2.41863e-002
205  ,5.28307e-003  ,4.54270e-005  ,2.44673e-002  ,2.50312e-002
206  ,4.49470e-003  ,4.31688e-005  ,2.50717e-002  ,2.54714e-002
207  ,4.08253e-003  ,4.19745e-005  ,2.54617e-002  ,2.57869e-002
208  ,3.91027e-003  ,4.01945e-005  ,2.56983e-002  ,2.59941e-002
209  ,3.75520e-003  ,5.16730e-005  ,2.53241e-002  ,2.56011e-002
210  ,3.75673e-003  ,7.17510e-005  ,2.53249e-002  ,2.56021e-002
211  ,3.66765e-003  ,6.14597e-005  ,2.52601e-002  ,2.55251e-002
212  ,3.53063e-003  ,6.17237e-005  ,2.51763e-002  ,2.54227e-002
213  ,3.37576e-003  ,6.11779e-005  ,2.50844e-002  ,2.53106e-002
214  ,3.20883e-003  ,6.01631e-005  ,2.49847e-002  ,2.51900e-002
215  ,2.96269e-003  ,5.73340e-005  ,2.48359e-002  ,2.50120e-002
216  ,2.84904e-003  ,5.44487e-005  ,2.47646e-002  ,2.49280e-002
217  ,2.81019e-003  ,5.11399e-005  ,2.47363e-002  ,2.48954e-002
218  ,2.86542e-003  ,4.64176e-005  ,2.47606e-002  ,2.49259e-002
219  ,2.93575e-003  ,4.38406e-005  ,2.47973e-002  ,2.49705e-002
220  ,3.01201e-003  ,4.18688e-005  ,2.48383e-002  ,2.50203e-002
221  ,3.08781e-003  ,4.00722e-005  ,2.48818e-002  ,2.50727e-002
222  ,3.18530e-003  ,2.85376e-005  ,2.49292e-002  ,2.51319e-002
223  ,3.18926e-003  ,4.94404e-005  ,2.49309e-002  ,2.51341e-002
224  ,3.08740e-003  ,4.00775e-005  ,2.48842e-002  ,2.50751e-002
225  ,3.01134e-003  ,4.20374e-005  ,2.48394e-002  ,2.50213e-002
226  ,2.93519e-003  ,4.44233e-005  ,2.47984e-002  ,2.49716e-002
227  ,2.86505e-003  ,4.69789e-005  ,2.47618e-002  ,2.49270e-002
228  ,2.81023e-003  ,5.16759e-005  ,2.47375e-002  ,2.48967e-002
229  ,2.84941e-003  ,5.49701e-005  ,2.47659e-002  ,2.49293e-002
230  ,2.96344e-003  ,5.78323e-005  ,2.48372e-002  ,2.50134e-002
231  ,3.21006e-003  ,6.06419e-005  ,2.49861e-002  ,2.51915e-002
232  ,3.37723e-003  ,6.16327e-005  ,2.50857e-002  ,2.53121e-002
233  ,3.53236e-003  ,6.22630e-005  ,2.51776e-002  ,2.54243e-002
234  ,3.66934e-003  ,6.38480e-005  ,2.52598e-002  ,2.55250e-002
235  ,2.90926e-003  ,1.34871e-005  ,1.49250e-002  ,1.52059e-002
236  ,2.90969e-003  ,2.38074e-005  ,1.49247e-002  ,1.52057e-002
237  ,2.85696e-003  ,2.27975e-005  ,1.48581e-002  ,1.51303e-002
238  ,2.82442e-003  ,2.09844e-005  ,1.48018e-002  ,1.50689e-002
239  ,2.81939e-003  ,1.96273e-005  ,1.47602e-002  ,1.50271e-002
240  ,2.86046e-003  ,1.78304e-005  ,1.47428e-002  ,1.50177e-002
