19:54, Friday, January 18, 2019
Study name:Static 3 hex diamond torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
111  ,-1.36577e-003  ,4.69491e-004  ,4.16319e-004  ,1.76319e-004  ,-3.71244e-005  ,2.17714e-004
112  ,1.36792e-003  ,-4.59126e-004  ,-4.18025e-004  ,-4.90113e-004  ,9.93216e-005  ,4.40000e-004
113  ,9.75880e-004  ,-3.48819e-004  ,-2.96741e-004  ,-5.00851e-004  ,3.38186e-004  ,-8.37553e-005
114  ,5.94139e-004  ,-2.09529e-004  ,-1.67443e-004  ,-2.99753e-004  ,1.04236e-003  ,-1.14630e-004
115  ,4.08428e-004  ,-2.37647e-004  ,-1.03579e-004  ,5.05817e-004  ,8.11172e-004  ,9.19694e-004
116  ,-9.25220e-005  ,5.10416e-005  ,1.39158e-005  ,-3.72859e-004  ,-9.10191e-005  ,-1.77299e-004
117  ,-7.77916e-004  ,2.77418e-004  ,2.32931e-004  ,1.49857e-004  ,-1.16367e-003  ,1.35411e-005
118  ,8.01751e-005  ,1.48846e-005  ,-4.56435e-005  ,-1.74375e-004  ,1.28132e-005  ,-4.12669e-006
119  ,-2.44520e-004  ,-3.40774e-005  ,1.35453e-004  ,5.09718e-004  ,-2.58038e-005  ,1.84941e-005
120  ,1.04833e-006  ,1.38952e-006  ,-3.44939e-006  ,-1.18085e-006  ,7.79841e-008  ,-4.32503e-006
121  ,-7.90022e-005  ,-1.75403e-005  ,4.83028e-005  ,1.80183e-004  ,-8.45469e-006  ,4.30316e-007
122  ,1.68107e-004  ,2.28440e-005  ,-9.56528e-005  ,-3.50842e-004  ,1.95275e-005  ,-1.41139e-005
123  ,4.34366e-006  ,7.09034e-005  ,-3.72897e-005  ,-2.35873e-004  ,8.12872e-005  ,-4.18934e-004
124  ,-3.36468e-006  ,2.07182e-006  ,-4.16726e-007  ,7.13669e-006  ,8.15726e-006  ,1.01587e-005
125  ,5.97623e-005  ,2.26010e-005  ,-4.78134e-005  ,-1.62686e-004  ,1.69872e-004  ,-2.15311e-004
