19:26, Friday, January 18, 2019
Study name:Static 3 hex torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
107  ,-9.08355e-006  ,6.71580e-006  ,-1.79688e-006  ,6.34258e-006  ,-2.04519e-005  ,1.17658e-005
108  ,9.59202e-007  ,5.12607e-006  ,2.77998e-007  ,-1.69558e-005  ,7.46964e-006  ,-4.00975e-006
109  ,-7.46942e-006  ,3.52003e-006  ,2.65119e-007  ,4.61894e-006  ,-1.10897e-005  ,1.09148e-005
110  ,-1.95357e-005  ,3.18981e-006  ,4.70697e-006  ,3.33242e-005  ,-2.36002e-005  ,1.84928e-005
111  ,5.04506e-006  ,4.06478e-006  ,-1.38164e-006  ,-3.17808e-005  ,1.11644e-005  ,-4.93033e-006
112  ,-1.28002e-005  ,6.25507e-006  ,3.72036e-006  ,5.17936e-006  ,-1.10245e-005  ,1.32442e-005
113  ,-1.10499e-005  ,5.18579e-006  ,2.66719e-006  ,1.67004e-006  ,-1.26763e-005  ,1.31958e-005
114  ,-3.74065e-004  ,3.55104e-005  ,1.68462e-004  ,5.31073e-004  ,-1.39109e-005  ,6.94496e-006
115  ,2.39102e-006  ,7.05752e-006  ,-1.73183e-006  ,-2.98886e-005  ,5.81261e-006  ,-4.31551e-007
116  ,-1.66853e-006  ,6.30062e-006  ,-6.48465e-007  ,-1.43433e-005  ,-1.28180e-006  ,-1.72827e-006
117  ,-9.23112e-006  ,4.96965e-006  ,2.08090e-006  ,3.64686e-006  ,3.43824e-006  ,-6.38869e-006
118  ,3.50251e-008  ,7.01139e-006  ,-3.22000e-006  ,-1.92408e-005  ,1.86734e-006  ,-6.35547e-006
119  ,-4.46773e-005  ,3.93800e-006  ,2.42613e-005  ,6.24877e-005  ,3.24980e-005  ,-6.68708e-005
120  ,-1.36154e-005  ,2.13981e-006  ,5.07414e-006  ,1.76401e-005  ,-3.89347e-006  ,2.94515e-007
121  ,-2.75520e-005  ,-5.18593e-007  ,1.43686e-005  ,4.80763e-005  ,2.13086e-006  ,-3.45159e-006
122  ,1.51200e-005  ,7.55809e-006  ,-1.04720e-005  ,-4.43759e-005  ,3.63058e-006  ,-5.45376e-006
123  ,-1.04937e-005  ,4.09925e-006  ,3.14923e-006  ,7.03020e-006  ,1.14048e-005  ,-9.62997e-006
124  ,-6.84485e-006  ,3.89582e-006  ,-4.37397e-007  ,4.36667e-006  ,1.34510e-005  ,-8.43434e-006
125  ,3.57080e-004  ,1.17656e-006  ,-1.73307e-004  ,-6.30174e-004  ,-1.85926e-005  ,1.34278e-005
126  ,-9.33202e-006  ,5.18645e-006  ,1.97728e-006  ,3.86915e-006  ,-1.05770e-006  ,-3.05111e-006
