19:59, Thursday, January 17, 2019
Study name:Static 3 Filled Torsion
Units: N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
208  ,1.77911e+007  ,6.14318e+003  ,1.05854e+005  ,-5.60346e+005  ,-1.82018e+005  ,-2.27365e+004
209  ,1.82637e+007  ,2.95556e+003  ,1.10943e+005  ,-5.20033e+005  ,-2.72176e+005  ,-2.14735e+004
210  ,1.87207e+007  ,1.27184e+002  ,1.11613e+005  ,-4.78056e+005  ,-3.63732e+005  ,-1.91622e+004
211  ,1.91783e+007  ,-2.62716e+003  ,1.24790e+005  ,-4.28912e+005  ,-4.77494e+005  ,-1.94790e+004
212  ,1.96083e+007  ,1.40358e+004  ,1.50031e+005  ,-4.13847e+005  ,-6.01697e+005  ,1.93363e+004
213  ,2.01472e+007  ,-9.84372e+003  ,1.87258e+005  ,-3.08219e+005  ,-7.47546e+005  ,-2.99222e+004
214  ,2.05538e+007  ,-4.67331e+003  ,2.15319e+005  ,-2.31689e+005  ,-9.17052e+005  ,-3.37375e+004
215  ,2.09132e+007  ,6.96345e+003  ,2.36388e+005  ,-2.87444e+005  ,-1.15033e+006  ,1.96861e+004
216  ,2.12469e+007  ,-1.31352e+004  ,2.74334e+005  ,-1.22743e+005  ,-1.33939e+006  ,8.74198e+003
217  ,2.15177e+007  ,1.93507e+004  ,3.94049e+005  ,-6.20076e+004  ,-1.64236e+006  ,1.24641e+004
218  ,2.18871e+007  ,6.51582e+004  ,6.38880e+005  ,1.58782e+004  ,-1.99590e+006  ,-2.68932e+004
219  ,2.20262e+007  ,7.09056e+004  ,7.88653e+005  ,1.25115e+005  ,-2.30739e+006  ,-6.57174e+004
220  ,2.20378e+007  ,7.10688e+004  ,9.74193e+005  ,2.51302e+005  ,-2.67838e+006  ,-9.31190e+004
221  ,2.16369e+007  ,6.69025e+004  ,1.05876e+006  ,4.02170e+005  ,-3.05671e+006  ,-1.02129e+005
222  ,2.08640e+007  ,1.13571e+004  ,9.50544e+005  ,7.89524e+005  ,-3.36594e+006  ,-1.41206e+005
223  ,1.95585e+007  ,-5.68495e+004  ,4.41932e+005  ,1.69112e+006  ,-3.40675e+006  ,-2.92587e+005
224  ,1.64557e+007  ,-1.06326e+005  ,2.00939e+005  ,1.67036e+006  ,-3.82818e+006  ,-6.75735e+004
225  ,1.30295e+007  ,-1.15672e+005  ,-3.37055e+004  ,1.92550e+006  ,-3.80735e+006  ,-3.73793e+004
226  ,6.53857e+006  ,1.69378e+004  ,8.02939e+003  ,2.63183e+006  ,-2.92886e+006  ,2.50679e+004
227  ,-5.91251e+004  ,-2.59659e+004  ,2.21900e+005  ,-8.92829e+003  ,-1.97489e+005  ,-4.07124e+004
228  ,-6.92298e+004  ,4.62653e+003  ,4.81940e+005  ,-3.59289e+004  ,-3.38257e+005  ,-7.87836e+004
229  ,-9.87074e+004  ,-2.70513e+004  ,5.98798e+005  ,-2.70622e+004  ,-4.16400e+005  ,-1.27136e+005
230  ,-1.14276e+005  ,-2.10740e+004  ,5.26534e+005  ,-4.05540e+004  ,-4.45001e+005  ,-1.68268e+005
231  ,-2.57093e+005  ,-3.02577e+004  ,5.51927e+005  ,-4.53194e+004  ,-4.92513e+005  ,-7.14484e+004
232  ,-2.73841e+005  ,-1.87290e+004  ,5.90732e+005  ,-6.55064e+004  ,-4.72927e+005  ,-1.23086e+005
233  ,-2.93015e+005  ,-2.03583e+004  ,6.55254e+005  ,-7.12729e+004  ,-4.47233e+005  ,-1.15272e+005
234  ,-2.89971e+005  ,-2.00457e+004  ,7.26449e+005  ,-7.26149e+004  ,-4.23168e+005  ,-1.07636e+005
235  ,-3.47939e+005  ,3.13024e+003  ,7.55609e+005  ,-3.09886e+004  ,-4.30914e+005  ,-6.21575e+004
236  ,-3.15155e+005  ,-7.58066e+003  ,8.30416e+005  ,1.86912e+004  ,-3.95014e+005  ,-5.90490e+003
237  ,-2.38970e+005  ,-3.67676e+002  ,8.98940e+005  ,6.54159e+003  ,-3.54764e+005  ,-2.42444e+004
238  ,-2.24042e+005  ,6.69540e+003  ,9.42162e+005  ,1.17421e+004  ,-3.22691e+005  ,-2.10280e+004
239  ,-2.17807e+005  ,1.01710e+004  ,9.74550e+005  ,1.09323e+004  ,-2.94161e+005  ,-1.99232e+004
240  ,-2.14978e+005  ,1.02174e+004  ,9.95828e+005  ,9.95389e+003  ,-2.72154e+005  ,-1.98202e+004
241  ,-2.13813e+005  ,5.63657e+003  ,9.99394e+005  ,1.96630e+004  ,-2.50291e+005  ,-1.77930e+004
242  ,-2.18426e+005  ,-1.59556e+003  ,1.00322e+006  ,1.89853e+003  ,-2.23113e+005  ,-7.18945e+003
243  ,-1.89605e+005  ,-8.11707e+003  ,1.01618e+006  ,-3.81848e+004  ,-2.02856e+005  ,-3.30616e+004
244  ,-1.85689e+005  ,-3.51201e+003  ,1.02541e+006  ,-3.70368e+004  ,-1.79266e+005  ,-3.02571e+004
245  ,-1.84832e+005  ,-4.19178e+003  ,1.02274e+006  ,-3.64479e+004  ,-1.58969e+005  ,-2.71537e+004
246  ,-1.88545e+005  ,-3.92920e+003  ,1.01809e+006  ,-3.76827e+004  ,-1.37507e+005  ,-2.20363e+004
247  ,-2.01414e+005  ,-8.12854e+003  ,1.00765e+006  ,-4.22914e+003  ,-1.22202e+005  ,-1.37957e+004
248  ,-2.15008e+005  ,3.77932e+003  ,1.00878e+006  ,9.96629e+003  ,-9.95470e+004  ,-6.78288e+003
249  ,-2.07211e+005  ,-1.14514e+004  ,1.00747e+006  ,-7.93254e+003  ,-8.19356e+004  ,-7.60136e+003
250  ,-1.76536e+005  ,-8.44141e+003  ,1.00858e+006  ,-3.52056e+004  ,-7.13558e+004  ,-1.07391e+004
251  ,-1.80298e+005  ,-1.41010e+003  ,1.00005e+006  ,-3.69696e+004  ,-4.91017e+004  ,-4.12090e+003
252  ,-1.78320e+005  ,-4.05441e+003  ,1.00447e+006  ,-3.24819e+004  ,-3.29234e+004  ,-8.96796e+003
253  ,-1.82250e+005  ,-5.69787e+003  ,9.99978e+005  ,-3.37883e+004  ,-1.62255e+004  ,-5.24255e+003
254  ,-1.66961e+005  ,-8.95642e+003  ,1.00034e+006  ,-4.49286e+004  ,-1.21000e+003  ,-7.13215e+003
255  ,-1.93772e+005  ,-6.82057e+003  ,9.93623e+005  ,-2.00996e+003  ,1.21583e+004  ,1.09434e+003
256  ,-2.10081e+005  ,-4.34653e+003  ,9.90717e+005  ,1.20397e+004  ,3.23257e+004  ,4.66226e+003
257  ,-2.15260e+005  ,-3.64313e+003  ,9.92545e+005  ,1.10444e+004  ,4.49217e+004  ,4.54654e+003
258  ,-2.14089e+005  ,-5.34784e+003  ,9.95435e+005  ,1.24052e+004  ,6.57193e+004  ,7.82092e+003
259  ,-2.16214e+005  ,-9.31341e+003  ,9.99111e+005  ,1.01726e+004  ,8.03971e+004  ,7.66936e+003
260  ,-2.16379e+005  ,-2.32500e+003  ,1.00197e+006  ,1.21629e+004  ,9.73511e+004  ,9.15982e+003
261  ,-2.09323e+005  ,-1.42128e+004  ,9.97196e+005  ,-2.45949e+003  ,1.19676e+005  ,1.78583e+004
262  ,-1.87682e+005  ,-7.00253e+003  ,1.01578e+006  ,-3.17146e+004  ,1.36470e+005  ,2.75422e+004
263  ,-1.87571e+005  ,-4.73045e+003  ,1.02263e+006  ,-3.14280e+004  ,1.55179e+005  ,2.99763e+004
264  ,-1.89315e+005  ,-4.21150e+003  ,1.01806e+006  ,-3.18932e+004  ,1.75580e+005  ,3.43331e+004
265  ,-2.08668e+005  ,-1.15065e+004  ,1.01395e+006  ,-1.49178e+003  ,1.94831e+005  ,2.08947e+004
266  ,-2.13025e+005  ,-1.47020e+004  ,9.91786e+005  ,-2.48266e+003  ,2.22125e+005  ,2.90295e+004
267  ,-1.89849e+005  ,-7.36070e+003  ,1.00499e+006  ,-3.15817e+004  ,2.37740e+005  ,4.50103e+004
268  ,-1.89298e+005  ,-5.28584e+003  ,9.92023e+005  ,-3.15455e+004  ,2.63999e+005  ,4.94466e+004
269  ,-1.93013e+005  ,-3.48590e+003  ,9.68528e+005  ,-3.25386e+004  ,2.89369e+005  ,5.52937e+004
270  ,-1.94180e+005  ,-4.23951e+003  ,9.46574e+005  ,-3.24995e+004  ,3.09817e+005  ,5.74587e+004
271  ,-2.09785e+005  ,-4.06374e+003  ,8.90644e+005  ,-3.51619e+004  ,3.43925e+005  ,6.29026e+004
272  ,-2.71144e+005  ,-5.22754e+003  ,8.23997e+005  ,-2.88377e+004  ,3.81408e+005  ,5.66098e+004
273  ,-3.20905e+005  ,-2.78084e+004  ,7.51338e+005  ,-2.60776e+004  ,4.27077e+005  ,5.12470e+004
274  ,-3.26608e+005  ,-1.28238e+004  ,7.08881e+005  ,-2.88384e+004  ,4.48922e+005  ,4.15826e+004
275  ,-3.27521e+005  ,-1.88420e+004  ,6.49038e+005  ,-3.11975e+004  ,4.79587e+005  ,5.49364e+004
276  ,-3.13528e+005  ,-1.50092e+004  ,5.89853e+005  ,-3.06436e+004  ,5.05224e+005  ,5.20169e+004
277  ,-2.66904e+005  ,7.23225e+002  ,5.13468e+005  ,-4.84149e+004  ,5.28136e+005  ,9.13453e+004
278  ,-1.42705e+005  ,-3.65559e+004  ,5.19789e+005  ,-6.32571e+004  ,4.62521e+005  ,1.90300e+005
279  ,-9.32513e+004  ,2.00219e+002  ,5.81609e+005  ,-3.81784e+004  ,4.45237e+005  ,1.42487e+005
280  ,-8.92725e+004  ,-3.52138e+004  ,5.14034e+005  ,-3.08500e+004  ,3.51068e+005  ,1.16719e+005
281  ,-7.09954e+004  ,-1.19518e+003  ,2.87719e+005  ,-3.80444e+004  ,2.91570e+005  ,3.45071e+004
282  ,-1.06693e+004  ,-8.93298e+004  ,7.16355e+004  ,-3.64107e+004  ,7.21621e+004  ,5.00046e+004
283  ,-1.35362e+004  ,-4.44095e+005  ,-2.39810e+004  ,-2.88254e+005  ,-1.04482e+005  ,1.10011e+005
284  ,6.91337e+004  ,-1.02492e+005  ,-2.32014e+005  ,-2.46302e+004  ,-2.32346e+005  ,4.59488e+004
285  ,7.21326e+004  ,-1.14958e+005  ,-5.07053e+005  ,-6.40166e+004  ,-3.38762e+005  ,1.24783e+005
286  ,8.83365e+004  ,-6.54436e+004  ,-6.30408e+005  ,-4.32757e+004  ,-4.03273e+005  ,1.83980e+005
287  ,1.36954e+005  ,-3.51394e+004  ,-5.40206e+005  ,-3.73409e+004  ,-4.81837e+005  ,1.63835e+005
288  ,2.34224e+005  ,1.91780e+004  ,-5.56936e+005  ,-6.96405e+004  ,-4.74108e+005  ,1.35998e+005
289  ,2.47909e+005  ,1.18125e+003  ,-5.41918e+005  ,-9.18076e+004  ,-4.47657e+005  ,1.79827e+005
290  ,2.63808e+005  ,4.42089e+003  ,-5.44759e+005  ,-9.93537e+004  ,-4.21704e+005  ,1.73629e+005
291  ,2.65265e+005  ,4.51599e+003  ,-5.13467e+005  ,-1.03644e+005  ,-3.98545e+005  ,1.58073e+005
292  ,3.31994e+005  ,-1.27727e+004  ,-4.42085e+005  ,-7.29260e+004  ,-4.14554e+005  ,1.16949e+005
293  ,3.16285e+005  ,-7.87078e+003  ,-4.10073e+005  ,-1.86385e+004  ,-3.89125e+005  ,5.88181e+004
294  ,2.42645e+005  ,-8.49152e+003  ,-3.82182e+005  ,-2.36220e+004  ,-3.43153e+005  ,6.84194e+004
295  ,2.24820e+005  ,-1.59265e+004  ,-3.30608e+005  ,-1.80240e+004  ,-3.17552e+005  ,6.30648e+004
296  ,2.22770e+005  ,-2.19069e+004  ,-2.61434e+005  ,-1.78966e+004  ,-2.89082e+005  ,5.65338e+004
297  ,2.22543e+005  ,-2.05218e+004  ,-1.91504e+005  ,-1.49284e+004  ,-2.67680e+005  ,5.29972e+004
298  ,2.21390e+005  ,-2.10990e+004  ,-1.10442e+005  ,-1.84647e+004  ,-2.42333e+005  ,4.86134e+004
299  ,2.11500e+005  ,-1.00971e+004  ,-3.64354e+004  ,-3.22219e+004  ,-2.16250e+005  ,4.94538e+004
300  ,2.04233e+005  ,-9.96596e+003  ,4.68023e+004  ,-3.20017e+004  ,-1.97277e+005  ,4.63119e+004
301  ,2.19473e+005  ,-2.39281e+004  ,1.10573e+005  ,-1.94562e+004  ,-1.74276e+005  ,3.51942e+004
302  ,2.19350e+005  ,-1.91743e+004  ,1.72024e+005  ,-1.75613e+004  ,-1.57414e+005  ,3.05136e+004
303  ,2.19802e+005  ,-1.84786e+004  ,2.33470e+005  ,-1.81348e+004  ,-1.38234e+005  ,2.72997e+004
304  ,2.09984e+005  ,-8.27579e+003  ,2.84251e+005  ,-3.16442e+004  ,-1.18907e+005  ,2.55472e+004
305  ,1.77101e+005  ,-8.34184e+003  ,3.25319e+005  ,-5.95871e+004  ,-9.92996e+004  ,2.79120e+004
306  ,1.75960e+005  ,-1.19694e+004  ,3.59470e+005  ,-5.88584e+004  ,-8.09735e+004  ,2.37908e+004
307  ,1.76108e+005  ,-1.12513e+004  ,3.92371e+005  ,-5.90236e+004  ,-6.35574e+004  ,1.79745e+004
308  ,1.75351e+005  ,-1.16140e+004  ,4.22045e+005  ,-5.91692e+004  ,-5.02353e+004  ,1.27434e+004
309  ,1.73574e+005  ,-1.17943e+004  ,4.34645e+005  ,-5.84428e+004  ,-3.11581e+004  ,7.62391e+003
310  ,1.93581e+005  ,-7.67248e+003  ,4.53600e+005  ,-3.04492e+004  ,-1.81944e+004  ,6.49751e+003
311  ,1.75561e+005  ,-2.09915e+004  ,4.60715e+005  ,-3.05736e+004  ,8.06577e+003  ,-3.49126e+003
312  ,2.02218e+005  ,-1.01524e+004  ,4.51712e+005  ,-1.63814e+004  ,1.76948e+004  ,-1.16215e+002
313  ,2.10258e+005  ,-1.11593e+004  ,4.38701e+005  ,-1.44209e+004  ,3.13166e+004  ,-6.56665e+003
314  ,2.19709e+005  ,-2.03552e+004  ,4.26450e+005  ,-2.62196e+004  ,3.85141e+004  ,-6.39654e+003
315  ,2.12842e+005  ,-1.96171e+004  ,4.04447e+005  ,-1.56674e+004  ,5.99832e+004  ,-1.64204e+004
316  ,2.01572e+005  ,-9.87532e+003  ,3.71951e+005  ,-2.79829e+004  ,7.99250e+004  ,-2.20503e+004
317  ,1.76292e+005  ,-1.07360e+004  ,3.27801e+005  ,-5.31622e+004  ,9.39324e+004  ,-3.20212e+004
318  ,2.02863e+005  ,-1.48599e+004  ,2.81102e+005  ,-2.90526e+004  ,1.12784e+005  ,-2.90476e+004
319  ,2.18613e+005  ,-1.76331e+004  ,2.43714e+005  ,-1.69669e+004  ,1.34424e+005  ,-2.90883e+004
320  ,2.20700e+005  ,-1.17627e+004  ,1.82101e+005  ,-1.49959e+004  ,1.53031e+005  ,-3.29228e+004
321  ,2.19086e+005  ,-1.59991e+004  ,1.16311e+005  ,-1.59666e+004  ,1.73642e+005  ,-3.65252e+004
322  ,2.22170e+005  ,-1.96233e+004  ,5.03014e+004  ,-1.58121e+004  ,1.94501e+005  ,-3.96923e+004
323  ,2.18271e+005  ,-7.72815e+003  ,-1.52161e+003  ,-3.27694e+004  ,2.15595e+005  ,-5.54440e+004
324  ,1.89456e+005  ,-8.53532e+003  ,-1.02050e+005  ,-5.62750e+004  ,2.31999e+005  ,-7.83814e+004
325  ,1.81599e+005  ,-1.21785e+004  ,-1.92987e+005  ,-5.47051e+004  ,2.52623e+005  ,-8.27425e+004
326  ,1.81424e+005  ,-1.21251e+004  ,-2.68064e+005  ,-5.45441e+004  ,2.74173e+005  ,-8.95065e+004
327  ,1.85099e+005  ,-1.20930e+004  ,-3.37116e+005  ,-5.56133e+004  ,2.99328e+005  ,-9.76808e+004
328  ,1.98927e+005  ,-1.23768e+004  ,-4.00535e+005  ,-5.95712e+004  ,3.29247e+005  ,-1.07813e+005
329  ,2.58480e+005  ,-5.78126e+003  ,-4.46230e+005  ,-6.02312e+004  ,3.70676e+005  ,-1.05055e+005
330  ,3.18447e+005  ,2.20967e+004  ,-4.69272e+005  ,-6.30623e+004  ,4.17370e+005  ,-1.03488e+005
331  ,3.20356e+005  ,1.01730e+004  ,-5.20537e+005  ,-6.96658e+004  ,4.44190e+005  ,-1.05077e+005
332  ,3.24200e+005  ,1.22188e+004  ,-5.33638e+005  ,-7.21217e+004  ,4.70913e+005  ,-1.13967e+005
333  ,3.11434e+005  ,1.33057e+004  ,-5.40119e+005  ,-7.06580e+004  ,4.97452e+005  ,-1.22050e+005
334  ,2.54989e+005  ,-9.87957e+003  ,-5.16393e+005  ,-8.24120e+004  ,5.10557e+005  ,-1.57538e+005
335  ,1.71905e+005  ,-1.65375e+004  ,-5.60596e+005  ,-5.13402e+004  ,4.95062e+005  ,-1.75457e+005
336  ,7.46011e+004  ,-8.68031e+004  ,-6.02242e+005  ,-5.86951e+004  ,4.19863e+005  ,-1.96584e+005
337  ,8.47966e+004  ,-1.20374e+005  ,-5.60535e+005  ,-5.43794e+004  ,2.96953e+005  ,-1.94706e+005
338  ,6.39248e+004  ,-2.22525e+005  ,-3.17892e+005  ,-6.52882e+004  ,2.17675e+005  ,-1.19970e+005
339  ,-1.61757e+005  ,7.78876e+004  ,5.80604e+004  ,-1.30544e+005  ,2.08321e+005  ,-3.74957e+004
340  ,-2.69197e+005  ,3.39445e+004  ,7.55395e+004  ,-1.32111e+005  ,3.60780e+005  ,-2.32441e+004
341  ,-3.76023e+005  ,7.38315e+003  ,6.51328e+004  ,-1.90268e+005  ,4.56067e+005  ,-3.35393e+004
342  ,-6.88006e+005  ,3.20646e+004  ,1.19874e+005  ,-1.32748e+005  ,5.72838e+005  ,-5.22830e+004
343  ,-1.00953e+006  ,3.72971e+004  ,1.02511e+005  ,-9.53276e+004  ,6.38877e+005  ,-5.90251e+004
344  ,-1.46321e+006  ,3.57131e+004  ,5.96559e+004  ,-1.27528e+005  ,6.49969e+005  ,-4.35368e+004
345  ,-1.92746e+006  ,3.00837e+004  ,1.93010e+004  ,-1.10021e+005  ,6.97741e+005  ,-3.27685e+004
346  ,-2.37073e+006  ,2.76164e+004  ,-4.86255e+003  ,-9.29622e+004  ,7.30773e+005  ,-2.55624e+004
347  ,-2.84173e+006  ,6.00654e+003  ,-6.61794e+003  ,-1.41240e+004  ,8.20242e+005  ,-2.89198e+004
348  ,-3.22936e+006  ,-4.12318e+003  ,-3.86033e+004  ,9.39095e+004  ,8.62743e+005  ,-4.63878e+004
349  ,-3.67589e+006  ,-2.19070e+003  ,-1.19297e+004  ,7.44456e+004  ,8.54217e+005  ,-3.53217e+004
350  ,-4.07427e+006  ,-2.05220e+004  ,-1.40655e+003  ,1.02447e+005  ,8.60365e+005  ,-4.54248e+004
351  ,-4.45620e+006  ,-1.72869e+004  ,-7.12076e+002  ,1.25204e+005  ,8.50894e+005  ,-4.67889e+004
352  ,-4.83941e+006  ,-1.14576e+004  ,-6.08944e+003  ,1.47180e+005  ,8.42981e+005  ,-4.56183e+004
353  ,-5.20553e+006  ,-5.71345e+003  ,-3.58579e+003  ,1.75007e+005  ,8.22435e+005  ,-4.33973e+004
354  ,-5.58266e+006  ,-2.09035e+004  ,-2.38497e+003  ,1.93098e+005  ,8.00908e+005  ,-4.18754e+004
355  ,-5.96805e+006  ,-2.92569e+004  ,-1.05149e+004  ,2.09343e+005  ,7.87301e+005  ,-4.10500e+004
356  ,-6.27417e+006  ,-1.78093e+004  ,-8.92974e+002  ,1.84657e+005  ,7.70926e+005  ,-4.11328e+004
357  ,-6.64970e+006  ,-2.43540e+003  ,1.27192e+004  ,1.82167e+005  ,7.34943e+005  ,-3.57671e+004
358  ,-6.99811e+006  ,-3.96809e+003  ,1.61012e+004  ,2.06120e+005  ,7.02326e+005  ,-3.26230e+004
359  ,-7.34697e+006  ,-1.88422e+003  ,1.69906e+004  ,2.21202e+005  ,6.75847e+005  ,-3.15601e+004
360  ,-7.71007e+006  ,-7.28464e+003  ,2.02295e+004  ,2.39330e+005  ,6.46558e+005  ,-3.21353e+004
361  ,-8.09381e+006  ,-8.21603e+003  ,7.98618e+003  ,2.61625e+005  ,6.13113e+005  ,-2.56671e+004
362  ,-8.44098e+006  ,-1.04578e+004  ,1.46663e+004  ,2.79754e+005  ,5.82636e+005  ,-2.65962e+004
363  ,-8.79465e+006  ,-1.05150e+004  ,1.41038e+004  ,2.96932e+005  ,5.42428e+005  ,-2.36527e+004
364  ,-9.16299e+006  ,-1.27563e+004  ,1.24797e+004  ,3.15176e+005  ,4.99814e+005  ,-2.08775e+004
365  ,-9.53340e+006  ,-1.45549e+004  ,1.52933e+004  ,3.35432e+005  ,4.53731e+005  ,-1.69885e+004
366  ,-9.88531e+006  ,-1.24304e+004  ,1.56486e+004  ,3.47787e+005  ,4.19909e+005  ,-1.65970e+004
367  ,-1.03519e+007  ,-2.24633e+004  ,-2.31462e+004  ,3.88866e+005  ,3.69425e+005  ,-1.05924e+004
368  ,-1.06722e+007  ,-1.95372e+004  ,-1.54553e+004  ,3.66926e+005  ,3.28060e+005  ,-2.13373e+004
369  ,-1.10596e+007  ,-1.97246e+004  ,-4.21576e+003  ,3.90516e+005  ,2.70719e+005  ,-7.05921e+003
370  ,-1.14652e+007  ,-1.56780e+004  ,-5.87712e+004  ,3.81430e+005  ,2.01226e+005  ,1.94190e+004
371  ,-1.17814e+007  ,-3.54868e+004  ,-1.14502e+005  ,4.42547e+005  ,1.29037e+005  ,-2.71066e+004
372  ,-1.21529e+007  ,-3.74873e+004  ,-9.17422e+004  ,4.43055e+005  ,5.61477e+004  ,-1.77853e+004
373  ,-1.25791e+007  ,-3.81974e+004  ,-8.45078e+004  ,4.36103e+005  ,-1.02268e+004  ,-1.33328e+004
374  ,-1.30413e+007  ,-3.16315e+004  ,-1.15842e+005  ,4.49312e+005  ,-8.08545e+004  ,-6.43264e+003
375  ,-1.34763e+007  ,-3.10124e+004  ,-1.30500e+005  ,4.56210e+005  ,-1.69111e+005  ,-5.63836e+003
376  ,-1.38949e+007  ,-2.31316e+004  ,-1.41671e+005  ,5.14362e+005  ,-2.52457e+005  ,1.40903e+004
377  ,-1.43718e+007  ,-1.10461e+004  ,-1.41974e+005  ,5.16440e+005  ,-3.66980e+005  ,5.22929e+004
378  ,-1.48157e+007  ,-1.63806e+004  ,-1.50059e+005  ,5.33531e+005  ,-4.80741e+005  ,5.60083e+004
379  ,-1.52775e+007  ,-1.51685e+004  ,-1.59827e+005  ,5.50039e+005  ,-6.17088e+005  ,6.27381e+004
380  ,-1.57483e+007  ,-1.66608e+004  ,-1.79780e+005  ,5.65160e+005  ,-7.61444e+005  ,6.72143e+004
381  ,-1.61707e+007  ,-2.64576e+004  ,-2.16743e+005  ,5.52239e+005  ,-9.40771e+005  ,3.43321e+004
382  ,-1.66803e+007  ,-2.66941e+004  ,-2.26244e+005  ,4.61600e+005  ,-1.16239e+006  ,2.67091e+004
383  ,-1.71208e+007  ,-1.75993e+004  ,-2.73490e+005  ,5.70759e+005  ,-1.34142e+006  ,4.15331e+004
384  ,-1.75341e+007  ,-3.62130e+004  ,-3.93045e+005  ,5.60832e+005  ,-1.64621e+006  ,4.07992e+004
385  ,-1.80624e+007  ,-8.55980e+004  ,-6.36929e+005  ,5.44050e+005  ,-1.99795e+006  ,8.11784e+004
386  ,-1.83841e+007  ,-9.02013e+004  ,-7.85375e+005  ,5.73310e+005  ,-2.31365e+006  ,1.19154e+005
387  ,-1.86156e+007  ,-8.99529e+004  ,-9.73069e+005  ,6.11104e+005  ,-2.68728e+006  ,1.42863e+005
388  ,-1.84588e+007  ,-8.23372e+004  ,-1.05847e+006  ,6.65726e+005  ,-3.07193e+006  ,1.42768e+005
389  ,-1.79481e+007  ,-2.84239e+004  ,-9.54892e+005  ,9.65233e+005  ,-3.38877e+006  ,1.73360e+005
390  ,-1.69778e+007  ,3.88504e+004  ,-4.42872e+005  ,1.78570e+006  ,-3.42461e+006  ,3.11129e+005
391  ,-1.39796e+007  ,7.13979e+004  ,-7.07691e+003  ,2.18455e+006  ,-3.43116e+006  ,2.19704e+004
392  ,-1.02271e+007  ,1.78296e+004  ,2.96777e+004  ,2.36880e+006  ,-3.40533e+006  ,-1.40595e+004
393  ,-4.05012e+006  ,2.73184e+003  ,-1.12688e+004  ,2.48445e+006  ,-2.86144e+006  ,-6.67326e+004
394  ,5.08057e+006  ,-3.53542e+005  ,-4.41622e+005  ,2.73526e+006  ,2.89246e+006  ,1.02723e+005
395  ,1.18900e+007  ,-7.65676e+004  ,1.19330e+005  ,1.99615e+006  ,3.68935e+006  ,1.24511e+005
396  ,1.60010e+007  ,-5.13304e+004  ,1.38237e+005  ,1.69507e+006  ,3.83514e+006  ,8.34511e+004
397  ,1.89933e+007  ,-7.63645e+004  ,3.94746e+005  ,1.35648e+006  ,3.70358e+006  ,-1.76757e+004
398  ,2.04770e+007  ,2.90299e+004  ,1.01539e+006  ,5.35148e+005  ,3.25946e+006  ,1.73786e+005
399  ,2.15537e+007  ,4.93999e+004  ,9.90547e+005  ,8.22787e+005  ,2.81697e+006  ,3.01904e+005
400  ,2.20945e+007  ,5.67211e+004  ,9.23700e+005  ,6.42025e+005  ,2.50297e+006  ,2.73132e+005
401  ,2.21452e+007  ,4.52298e+004  ,7.42569e+005  ,4.76027e+005  ,2.16828e+006  ,2.05976e+005
402  ,2.20017e+007  ,-6.68818e+004  ,6.57156e+005  ,1.19710e+005  ,1.99182e+006  ,7.43105e+004
403  ,2.16282e+007  ,4.21342e+004  ,5.00826e+005  ,-1.68950e+005  ,1.75600e+006  ,-6.38102e+004
404  ,2.13710e+007  ,7.55196e+003  ,3.12006e+005  ,-2.02579e+005  ,1.44222e+006  ,-1.36185e+004
405  ,2.09374e+007  ,-2.61879e+004  ,2.17057e+005  ,-1.91459e+005  ,1.15637e+006  ,-1.79504e+004
406  ,2.06049e+007  ,-4.65127e+003  ,2.25412e+005  ,-3.45475e+005  ,9.94810e+005  ,-2.29021e+004
407  ,2.01470e+007  ,-1.58508e+004  ,1.90156e+005  ,-3.98003e+005  ,8.22090e+005  ,-3.80174e+004
408  ,1.97103e+007  ,-5.36882e+002  ,1.68758e+005  ,-4.48811e+005  ,6.66716e+005  ,-3.54758e+004
409  ,1.92698e+007  ,3.53173e+003  ,1.54322e+005  ,-4.92143e+005  ,5.34914e+005  ,-3.27495e+004
410  ,1.88089e+007  ,-1.12578e+004  ,1.44696e+005  ,-5.32907e+005  ,4.06049e+005  ,-2.91208e+004
411  ,1.84194e+007  ,1.25046e+004  ,1.50303e+005  ,-5.94927e+005  ,3.00723e+005  ,-9.18448e+003
412  ,1.79519e+007  ,1.61356e+004  ,1.35318e+005  ,-5.70700e+005  ,1.74496e+005  ,2.25244e+004
413  ,1.74672e+007  ,1.81798e+004  ,1.25692e+005  ,-6.10665e+005  ,8.25219e+004  ,2.38187e+004
414  ,1.69235e+007  ,2.13958e+004  ,1.02156e+005  ,-6.37369e+005  ,1.15411e+004  ,1.76940e+004
415  ,1.64228e+007  ,2.05472e+004  ,9.28433e+004  ,-6.62964e+005  ,-5.25579e+004  ,1.83527e+004
416  ,1.59485e+007  ,2.38234e+004  ,1.12989e+005  ,-6.87662e+005  ,-1.25974e+005  ,2.60160e+004
417  ,1.55042e+007  ,1.54352e+004  ,1.13838e+005  ,-7.74469e+005  ,-1.81869e+005  ,1.93744e+004
418  ,1.50200e+007  ,1.65647e+004  ,4.51596e+004  ,-7.00443e+005  ,-2.41307e+005  ,1.43815e+004
419  ,1.45321e+007  ,4.26675e+004  ,1.51585e+004  ,-6.83991e+005  ,-3.10918e+005  ,1.65618e+004
420  ,1.39681e+007  ,4.49351e+004  ,-4.26386e+003  ,-7.36059e+005  ,-3.58245e+005  ,4.60926e+003
